"version","version_season","season","episode","castaway","castaway_id","confessional_count","confessional_time","exp_count","exp_time"
"US","US10",10,3,"Gregg","US0145",2,NA,1.58345500671553,NA
"US","US10",10,3,"Caryn","US0146",2,NA,1.58345500671553,NA
"US","US10",10,3,"Jenn","US0147",0,NA,1.58345500671553,NA
"US","US10",10,3,"Ian","US0148",2,NA,1.58345500671553,NA
"US","US10",10,3,"Katie","US0149",2,NA,1.58345500671553,NA
"US","US10",10,3,"Tom","US0150",5,NA,1.58345500671553,NA
"US","US10",10,4,"Kim","US0136",6,NA,3.62344328052967,NA
"US","US10",10,4,"Willard","US0137",2,NA,1.75988526500968,NA
"US","US10",10,4,"Angie","US0138",2,NA,2.51248769739231,NA
"US","US10",10,4,"James","US0139",8,NA,2.51248769739231,NA
"US","US10",10,4,"Ibrehem","US0140",2,NA,2.51248769739231,NA
"US","US10",10,4,"Bobby Jon","US0141",4,NA,2.51248769739231,NA
"US","US10",10,4,"Coby","US0142",1,NA,1.75988526500968,NA
"US","US10",10,4,"Janu","US0143",0,NA,1.75988526500968,NA
"US","US10",10,4,"Stephenie","US0144",6,NA,2.51248769739231,NA
"US","US10",10,4,"Gregg","US0145",1,NA,1.75988526500968,NA
"US","US10",10,4,"Caryn","US0146",1,NA,1.75988526500968,NA
"US","US10",10,4,"Jenn","US0147",1,NA,1.75988526500968,NA
"US","US10",10,4,"Ian","US0148",6,NA,1.75988526500968,NA
"US","US10",10,4,"Katie","US0149",2,NA,1.75988526500968,NA
"US","US10",10,4,"Tom","US0150",3,NA,1.75988526500968,NA
"US","US10",10,5,"Willard","US0137",1,NA,3.79987353882382,NA
"US","US10",10,5,"Angie","US0138",2,NA,3.72164270736191,NA
"US","US10",10,5,"James","US0139",2,NA,2.61068712422455,NA
"US","US10",10,5,"Ibrehem","US0140",2,NA,2.61068712422455,NA
"US","US10",10,5,"Bobby Jon","US0141",2,NA,2.61068712422455,NA
"US","US10",10,5,"Coby","US0142",3,NA,2.68891795568647,NA
"US","US10",10,5,"Janu","US0143",0,NA,2.68891795568647,NA
"US","US10",10,5,"Stephenie","US0144",3,NA,2.61068712422455,NA
"US","US10",10,5,"Gregg","US0145",2,NA,2.68891795568647,NA
"US","US10",10,5,"Caryn","US0146",0,NA,2.68891795568647,NA
"US","US10",10,5,"Jenn","US0147",0,NA,2.68891795568647,NA
"US","US10",10,5,"Ian","US0148",1,NA,2.68891795568647,NA
"US","US10",10,5,"Katie","US0149",0,NA,2.68891795568647,NA
"US","US10",10,5,"Tom","US0150",1,NA,2.68891795568647,NA
"US","US10",10,6,"James","US0139",2,NA,3.9962723924883,NA
"US","US10",10,6,"Ibrehem","US0140",3,NA,2.88531680935094,NA
"US","US10",10,6,"Bobby Jon","US0141",6,NA,2.88531680935094,NA
"US","US10",10,6,"Coby","US0142",1,NA,1.97625271404448,NA
"US","US10",10,6,"Janu","US0143",1,NA,1.97625271404448,NA
"US","US10",10,6,"Stephenie","US0144",8,NA,2.88531680935094,NA
"US","US10",10,6,"Gregg","US0145",0,NA,1.97625271404448,NA
"US","US10",10,6,"Caryn","US0146",1,NA,1.97625271404448,NA
"US","US10",10,6,"Jenn","US0147",1,NA,1.97625271404448,NA
"US","US10",10,6,"Ian","US0148",1,NA,1.97625271404448,NA
"US","US10",10,6,"Katie","US0149",2,NA,1.97625271404448,NA
"US","US10",10,6,"Tom","US0150",2,NA,1.97625271404448,NA
"US","US10",10,7,"Ibrehem","US0140",5,NA,4.01624098785862,NA
"US","US10",10,7,"Bobby Jon","US0141",5,NA,2.90528540472126,NA
"US","US10",10,7,"Coby","US0142",4,NA,2.15268297233863,NA
"US","US10",10,7,"Janu","US0143",0,NA,2.15268297233863,NA
"US","US10",10,7,"Stephenie","US0144",6,NA,2.90528540472126,NA
"US","US10",10,7,"Gregg","US0145",9,NA,2.15268297233863,NA
"US","US10",10,7,"Caryn","US0146",2,NA,2.15268297233863,NA
"US","US10",10,7,"Jenn","US0147",1,NA,2.15268297233863,NA
"US","US10",10,7,"Ian","US0148",4,NA,2.15268297233863,NA
"US","US10",10,7,"Katie","US0149",3,NA,2.15268297233863,NA
"US","US10",10,7,"Tom","US0150",3,NA,2.15268297233863,NA
"US","US10",10,8,"Bobby Jon","US0141",8,NA,4.11444041469086,NA
"US","US10",10,8,"Coby","US0142",4,NA,2.25088239917087,NA
"US","US10",10,8,"Janu","US0143",1,NA,2.25088239917087,NA
"US","US10",10,8,"Stephenie","US0144",13,NA,3.0034848315535,NA
"US","US10",10,8,"Gregg","US0145",0,NA,2.25088239917087,NA
"US","US10",10,8,"Caryn","US0146",0,NA,2.25088239917087,NA
"US","US10",10,8,"Jenn","US0147",2,NA,2.25088239917087,NA
"US","US10",10,8,"Ian","US0148",2,NA,2.25088239917087,NA
"US","US10",10,8,"Katie","US0149",3,NA,2.25088239917087,NA
"US","US10",10,8,"Tom","US0150",3,NA,2.25088239917087,NA
"US","US10",10,9,"Coby","US0142",5,NA,3.54418480855239,NA
"US","US10",10,9,"Janu","US0143",0,NA,3.11481354099521,NA
"US","US10",10,9,"Stephenie","US0144",10,NA,3.11481354099521,NA
"US","US10",10,9,"Gregg","US0145",1,NA,3.11481354099521,NA
"US","US10",10,9,"Caryn","US0146",0,NA,3.11481354099521,NA
"US","US10",10,9,"Jenn","US0147",1,NA,3.11481354099521,NA
"US","US10",10,9,"Ian","US0148",5,NA,3.11481354099521,NA
"US","US10",10,9,"Katie","US0149",2,NA,3.11481354099521,NA
"US","US10",10,9,"Tom","US0150",5,NA,3.11481354099521,NA
"US","US10",10,10,"Janu","US0143",8,NA,4.44307864664915,NA
"US","US10",10,10,"Stephenie","US0144",3,NA,3.32609075080342,NA
"US","US10",10,10,"Gregg","US0145",4,NA,4.01370737909197,NA
"US","US10",10,10,"Caryn","US0146",4,NA,4.01370737909197,NA
"US","US10",10,10,"Jenn","US0147",0,NA,3.32609075080342,NA
"US","US10",10,10,"Ian","US0148",0,NA,3.32609075080342,NA
"US","US10",10,10,"Katie","US0149",3,NA,3.32609075080342,NA
"US","US10",10,10,"Tom","US0150",5,NA,4.01370737909197,NA
"US","US10",10,11,"Stephenie","US0144",7,NA,3.96673922816881,NA
"US","US10",10,11,"Gregg","US0145",3,NA,3.53736796061164,NA
"US","US10",10,11,"Caryn","US0146",4,NA,3.53736796061164,NA
"US","US10",10,11,"Jenn","US0147",1,NA,3.53736796061164,NA
"US","US10",10,11,"Ian","US0148",6,NA,3.53736796061164,NA
"US","US10",10,11,"Katie","US0149",6,NA,3.53736796061164,NA
"US","US10",10,11,"Tom","US0150",7,NA,3.53736796061164,NA
"US","US10",10,12,"Gregg","US0145",6,NA,4.86563306626557,NA
"US","US10",10,12,"Caryn","US0146",3,NA,3.74864517041985,NA
"US","US10",10,12,"Jenn","US0147",3,NA,3.74864517041985,NA
"US","US10",10,12,"Ian","US0148",6,NA,3.74864517041985,NA
"US","US10",10,12,"Katie","US0149",5,NA,3.74864517041985,NA
"US","US10",10,12,"Tom","US0150",8,NA,3.74864517041985,NA
"US","US10",10,13,"Caryn","US0146",4,NA,4.38929364778524,NA
"US","US10",10,13,"Jenn","US0147",2,NA,3.95992238022807,NA
"US","US10",10,13,"Ian","US0148",5,NA,4.64753900851661,NA
"US","US10",10,13,"Katie","US0149",2,NA,3.95992238022807,NA
"US","US10",10,13,"Tom","US0150",6,NA,3.95992238022807,NA
"US","US10",10,14,"Jenn","US0147",1,NA,9.95007185479515,NA
"US","US10",10,14,"Ian","US0148",6,NA,9.95007185479515,NA
"US","US10",10,14,"Katie","US0149",5,NA,9.95007185479515,NA
"US","US10",10,14,"Tom","US0150",9,NA,9.95007185479515,NA
"US","US09",9,1,"Brook","US0113",4,NA,3.40626000003373,NA
"US","US09",9,1,"Dolly","US0114",1,NA,1.41931327288945,NA
"US","US09",9,1,"John P.","US0115",3,NA,2.26946824054434,NA
"US","US09",9,1,"Mia","US0116",3,NA,1.41931327288945,NA
"US","US09",9,1,"Brady","US0117",4,NA,2.26946824054434,NA
"US","US09",9,1,"Travis","US0118",3,NA,2.26946824054434,NA
"US","US09",9,1,"Lisa","US0119",1,NA,1.41931327288945,NA
"US","US09",9,1,"John K.","US0120",1,NA,2.26946824054434,NA
"US","US09",9,1,"Rory","US0121",3,NA,2.26946824054434,NA
"US","US09",9,1,"Lea","US0122",4,NA,2.26946824054434,NA
"US","US09",9,1,"Chad","US0123",2,NA,2.26946824054434,NA
"US","US09",9,1,"Leann","US0124",3,NA,1.41931327288945,NA
"US","US09",9,1,"Ami","US0125",1,NA,1.41931327288945,NA
"US","US09",9,1,"Julie","US0126",1,NA,1.41931327288945,NA
"US","US09",9,1,"Eliza","US0127",6,NA,1.41931327288945,NA
"US","US09",9,1,"Scout","US0128",4,NA,1.41931327288945,NA
"US","US09",9,1,"Twila","US0129",2,NA,1.41931327288945,NA
"US","US09",9,1,"Chris","US0130",4,NA,2.26946824054434,NA
"US","US09",9,2,"Dolly","US0114",5,NA,3.50527525832711,NA
"US","US09",9,2,"John P.","US0115",1,NA,1.48525557988329,NA
"US","US09",9,2,"Mia","US0116",1,NA,2.39431967518975,NA
"US","US09",9,2,"Brady","US0117",0,NA,1.48525557988329,NA
"US","US09",9,2,"Travis","US0118",2,NA,1.48525557988329,NA
"US","US09",9,2,"Lisa","US0119",0,NA,2.39431967518975,NA
"US","US09",9,2,"John K.","US0120",0,NA,1.48525557988329,NA
"US","US09",9,2,"Rory","US0121",2,NA,1.48525557988329,NA
"US","US09",9,2,"Lea","US0122",0,NA,1.48525557988329,NA
"US","US09",9,2,"Chad","US0123",1,NA,1.48525557988329,NA
"US","US09",9,2,"Leann","US0124",1,NA,2.39431967518975,NA
"US","US09",9,2,"Ami","US0125",1,NA,2.39431967518975,NA
"US","US09",9,2,"Julie","US0126",1,NA,2.39431967518975,NA
"US","US09",9,2,"Eliza","US0127",2,NA,2.39431967518975,NA
"US","US09",9,2,"Scout","US0128",1,NA,2.39431967518975,NA
"US","US09",9,2,"Twila","US0129",2,NA,2.39431967518975,NA
"US","US09",9,2,"Chris","US0130",1,NA,1.48525557988329,NA
"US","US09",9,3,"John P.","US0115",3,NA,3.52524385369744,NA
"US","US09",9,3,"Mia","US0116",4,NA,3.52524385369744,NA
"US","US09",9,3,"Brady","US0117",0,NA,2.41428827056008,NA
"US","US09",9,3,"Travis","US0118",0,NA,2.41428827056008,NA
"US","US09",9,3,"Lisa","US0119",1,NA,2.41428827056008,NA
"US","US09",9,3,"John K.","US0120",4,NA,2.41428827056008,NA
"US","US09",9,3,"Rory","US0121",1,NA,2.41428827056008,NA
"US","US09",9,3,"Lea","US0122",2,NA,2.41428827056008,NA
"US","US09",9,3,"Chad","US0123",0,NA,2.41428827056008,NA
"US","US09",9,3,"Leann","US0124",1,NA,2.41428827056008,NA
"US","US09",9,3,"Ami","US0125",0,NA,2.41428827056008,NA
"US","US09",9,3,"Julie","US0126",0,NA,2.41428827056008,NA
"US","US09",9,3,"Eliza","US0127",3,NA,2.41428827056008,NA
"US","US09",9,3,"Scout","US0128",0,NA,2.41428827056008,NA
"US","US09",9,3,"Twila","US0129",2,NA,2.41428827056008,NA
"US","US09",9,3,"Chris","US0130",0,NA,2.41428827056008,NA
"US","US09",9,4,"Brady","US0117",6,NA,3.72164270736191,NA
"US","US09",9,4,"Travis","US0118",3,NA,2.61068712422455,NA
"US","US09",9,4,"Lisa","US0119",2,NA,1.85808469184192,NA
"US","US09",9,4,"John K.","US0120",2,NA,2.61068712422455,NA
"US","US09",9,4,"Rory","US0121",6,NA,2.61068712422455,NA
"US","US09",9,4,"Lea","US0122",2,NA,2.61068712422455,NA
"US","US09",9,4,"Chad","US0123",1,NA,2.61068712422455,NA
"US","US09",9,4,"Leann","US0124",2,NA,1.85808469184192,NA
"US","US09",9,4,"Ami","US0125",1,NA,1.85808469184192,NA
"US","US09",9,4,"Julie","US0126",2,NA,1.85808469184192,NA
"US","US09",9,4,"Eliza","US0127",5,NA,1.85808469184192,NA
"US","US09",9,4,"Scout","US0128",3,NA,1.85808469184192,NA
"US","US09",9,4,"Twila","US0129",2,NA,1.85808469184192,NA
"US","US09",9,4,"Chris","US0130",2,NA,2.61068712422455,NA
"US","US09",9,5,"Travis","US0118",4,NA,3.90867567219866,NA
"US","US09",9,5,"Lisa","US0119",1,NA,2.77188391270927,NA
"US","US09",9,5,"John K.","US0120",2,NA,2.00177909817821,NA
"US","US09",9,5,"Rory","US0121",2,NA,2.77188391270927,NA
"US","US09",9,5,"Lea","US0122",2,NA,2.00177909817821,NA
"US","US09",9,5,"Chad","US0123",1,NA,2.00177909817821,NA
"US","US09",9,5,"Leann","US0124",1,NA,2.77188391270927,NA
"US","US09",9,5,"Ami","US0125",5,NA,2.77188391270927,NA
"US","US09",9,5,"Julie","US0126",1,NA,2.00177909817821,NA
"US","US09",9,5,"Eliza","US0127",2,NA,2.77188391270927,NA
"US","US09",9,5,"Scout","US0128",0,NA,2.77188391270927,NA
"US","US09",9,5,"Twila","US0129",1,NA,2.00177909817821,NA
"US","US09",9,5,"Chris","US0130",0,NA,2.00177909817821,NA
"US","US09",9,6,"Lisa","US0119",2,NA,4.00915880663165,NA
"US","US09",9,6,"John K.","US0120",0,NA,2.10226223261119,NA
"US","US09",9,6,"Rory","US0121",7,NA,2.87236704714226,NA
"US","US09",9,6,"Lea","US0122",5,NA,2.10226223261119,NA
"US","US09",9,6,"Chad","US0123",1,NA,2.10226223261119,NA
"US","US09",9,6,"Leann","US0124",4,NA,2.87236704714226,NA
"US","US09",9,6,"Ami","US0125",2,NA,2.87236704714226,NA
"US","US09",9,6,"Julie","US0126",3,NA,2.10226223261119,NA
"US","US09",9,6,"Eliza","US0127",0,NA,2.87236704714226,NA
"US","US09",9,6,"Scout","US0128",1,NA,2.87236704714226,NA
"US","US09",9,6,"Twila","US0129",4,NA,2.10226223261119,NA
"US","US09",9,6,"Chris","US0130",1,NA,2.10226223261119,NA
"US","US09",9,7,"John K.","US0120",5,NA,4.10964194106463,NA
"US","US09",9,7,"Rory","US0121",6,NA,2.20274536704418,NA
"US","US09",9,7,"Lea","US0122",2,NA,2.97285018157525,NA
"US","US09",9,7,"Chad","US0123",3,NA,2.97285018157525,NA
"US","US09",9,7,"Leann","US0124",1,NA,2.20274536704418,NA
"US","US09",9,7,"Ami","US0125",3,NA,2.20274536704418,NA
"US","US09",9,7,"Julie","US0126",3,NA,2.97285018157525,NA
"US","US09",9,7,"Eliza","US0127",2,NA,2.20274536704418,NA
"US","US09",9,7,"Scout","US0128",1,NA,2.20274536704418,NA
"US","US09",9,7,"Twila","US0129",2,NA,2.97285018157525,NA
"US","US09",9,7,"Chris","US0130",1,NA,2.97285018157525,NA
"US","US09",9,8,"Rory","US0121",4,NA,3.41041707778474,NA
"US","US09",9,8,"Lea","US0122",8,NA,3.67466814457962,NA
"US","US09",9,8,"Chad","US0123",3,NA,3.67466814457962,NA
"US","US09",9,8,"Leann","US0124",0,NA,2.97106043191228,NA
"US","US09",9,8,"Ami","US0125",2,NA,2.97106043191228,NA
"US","US09",9,8,"Julie","US0126",2,NA,3.67466814457962,NA
"US","US09",9,8,"Eliza","US0127",3,NA,2.97106043191228,NA
"US","US09",9,8,"Scout","US0128",3,NA,2.97106043191228,NA
"US","US09",9,8,"Twila","US0129",4,NA,3.67466814457962,NA
"US","US09",9,8,"Chris","US0130",6,NA,3.67466814457962,NA
"US","US09",9,9,"Lea","US0122",6,NA,3.62660771107686,NA
"US","US09",9,9,"Chad","US0123",0,NA,3.1872510652044,NA
"US","US09",9,9,"Leann","US0124",3,NA,3.89085877787175,NA
"US","US09",9,9,"Ami","US0125",2,NA,3.1872510652044,NA
"US","US09",9,9,"Julie","US0126",2,NA,3.1872510652044,NA
"US","US09",9,9,"Eliza","US0127",6,NA,3.1872510652044,NA
"US","US09",9,9,"Scout","US0128",2,NA,3.1872510652044,NA
"US","US09",9,9,"Twila","US0129",4,NA,3.1872510652044,NA
"US","US09",9,9,"Chris","US0130",4,NA,3.1872510652044,NA
"US","US09",9,10,"Chad","US0123",3,NA,4.54640605703634,NA
"US","US09",9,10,"Leann","US0124",1,NA,3.40344169849653,NA
"US","US09",9,10,"Ami","US0125",8,NA,4.10704941116388,NA
"US","US09",9,10,"Julie","US0126",0,NA,3.40344169849653,NA
"US","US09",9,10,"Eliza","US0127",5,NA,4.10704941116388,NA
"US","US09",9,10,"Scout","US0128",3,NA,3.40344169849653,NA
"US","US09",9,10,"Twila","US0129",1,NA,3.40344169849653,NA
"US","US09",9,10,"Chris","US0130",6,NA,4.10704941116388,NA
"US","US09",9,11,"Leann","US0124",5,NA,4.05898897766111,NA
"US","US09",9,11,"Ami","US0125",3,NA,3.61963233178865,NA
"US","US09",9,11,"Julie","US0126",0,NA,3.61963233178865,NA
"US","US09",9,11,"Eliza","US0127",5,NA,4.323240044456,NA
"US","US09",9,11,"Scout","US0128",3,NA,3.61963233178865,NA
"US","US09",9,11,"Twila","US0129",2,NA,3.61963233178865,NA
"US","US09",9,11,"Chris","US0130",6,NA,3.61963233178865,NA
"US","US09",9,12,"Ami","US0125",10,NA,4.27517961095324,NA
"US","US09",9,12,"Julie","US0126",1,NA,3.83582296508078,NA
"US","US09",9,12,"Eliza","US0127",6,NA,4.53943067774813,NA
"US","US09",9,12,"Scout","US0128",2,NA,3.83582296508078,NA
"US","US09",9,12,"Twila","US0129",5,NA,3.83582296508078,NA
"US","US09",9,12,"Chris","US0130",9,NA,3.83582296508078,NA
"US","US09",9,13,"Julie","US0126",9,NA,5.19497795691271,NA
"US","US09",9,13,"Eliza","US0127",7,NA,4.0520135983729,NA
"US","US09",9,13,"Scout","US0128",0,NA,4.0520135983729,NA
"US","US09",9,13,"Twila","US0129",1,NA,4.0520135983729,NA
"US","US09",9,13,"Chris","US0130",16,NA,4.0520135983729,NA
"US","US09",9,14,"Eliza","US0127",2,NA,10.0570618747392,NA
"US","US09",9,14,"Scout","US0128",2,NA,10.0570618747392,NA
"US","US09",9,14,"Twila","US0129",7,NA,10.0570618747392,NA
"US","US09",9,14,"Chris","US0130",15,NA,10.0570618747392,NA
"US","US08",8,1,"Jenna L.","US0009",6,NA,2.47578353513928,NA
"US","US08",8,1,"Sue","US0013",2,NA,1.54834175224304,NA
"US","US08",8,1,"Rudy","US0014",3,NA,2.47578353513928,NA
"US","US08",8,1,"Richard","US0016",3,NA,1.54834175224304,NA
"US","US08",8,1,"Alicia","US0024",5,NA,1.54834175224304,NA
"US","US08",8,1,"Jerri","US0025",3,NA,2.47578353513928,NA
"US","US08",8,1,"Amber","US0027",1,NA,1.54834175224304,NA
"US","US08",8,1,"Colby","US0031",2,NA,1.54834175224304,NA
"US","US08",8,1,"Tina","US0032",2,NA,3.71592000003679,NA
"US","US08",8,1,"Tom","US0045",4,NA,1.54834175224304,NA
"US","US08",8,1,"Lex","US0046",2,NA,1.54834175224304,NA
"US","US08",8,1,"Ethan","US0048",1,NA,2.47578353513928,NA
"US","US08",8,1,"Boston Rob","US0055",8,NA,1.54834175224304,NA
"US","US08",8,1,"Kathy","US0062",1,NA,1.54834175224304,NA
"US","US08",8,1,"Shii Ann","US0071",3,NA,1.54834175224304,NA
"US","US08",8,1,"Rob C.","US0094",4,NA,1.54834175224304,NA
"US","US08",8,1,"Jenna M.","US0096",1,NA,1.54834175224304,NA
"US","US08",8,1,"Rupert","US0107",5,NA,2.47578353513928,NA
"US","US08",8,2,"Jenna L.","US0009",6,NA,2.39431967518975,NA
"US","US08",8,2,"Sue","US0013",0,NA,1.48525557988329,NA
"US","US08",8,2,"Rudy","US0014",1,NA,3.50527525832711,NA
"US","US08",8,2,"Richard","US0016",4,NA,1.48525557988329,NA
"US","US08",8,2,"Alicia","US0024",1,NA,1.48525557988329,NA
"US","US08",8,2,"Jerri","US0025",4,NA,2.39431967518975,NA
"US","US08",8,2,"Amber","US0027",0,NA,1.48525557988329,NA
"US","US08",8,2,"Colby","US0031",3,NA,1.48525557988329,NA
"US","US08",8,2,"Tom","US0045",1,NA,1.48525557988329,NA
"US","US08",8,2,"Lex","US0046",3,NA,1.48525557988329,NA
"US","US08",8,2,"Ethan","US0048",4,NA,2.39431967518975,NA
"US","US08",8,2,"Boston Rob","US0055",2,NA,1.48525557988329,NA
"US","US08",8,2,"Kathy","US0062",2,NA,1.48525557988329,NA
"US","US08",8,2,"Shii Ann","US0071",2,NA,1.48525557988329,NA
"US","US08",8,2,"Rob C.","US0094",2,NA,1.48525557988329,NA
"US","US08",8,2,"Jenna M.","US0096",1,NA,1.48525557988329,NA
"US","US08",8,2,"Rupert","US0107",4,NA,2.39431967518975,NA
"US","US08",8,3,"Jenna L.","US0009",0,NA,1.58345500671553,NA
"US","US08",8,3,"Sue","US0013",1,NA,1.66168583817744,NA
"US","US08",8,3,"Richard","US0016",6,NA,1.66168583817744,NA
"US","US08",8,3,"Alicia","US0024",2,NA,1.66168583817744,NA
"US","US08",8,3,"Jerri","US0025",4,NA,1.58345500671553,NA
"US","US08",8,3,"Amber","US0027",1,NA,1.66168583817744,NA
"US","US08",8,3,"Colby","US0031",4,NA,1.66168583817744,NA
"US","US08",8,3,"Tom","US0045",2,NA,1.66168583817744,NA
"US","US08",8,3,"Lex","US0046",3,NA,1.66168583817744,NA
"US","US08",8,3,"Ethan","US0048",3,NA,1.58345500671553,NA
"US","US08",8,3,"Boston Rob","US0055",4,NA,1.66168583817744,NA
"US","US08",8,3,"Kathy","US0062",2,NA,1.66168583817744,NA
"US","US08",8,3,"Shii Ann","US0071",2,NA,1.66168583817744,NA
"US","US08",8,3,"Rob C.","US0094",1,NA,1.66168583817744,NA
"US","US08",8,3,"Jenna M.","US0096",3,NA,2.7726414213148,NA
"US","US08",8,3,"Rupert","US0107",7,NA,1.58345500671553,NA
"US","US08",8,4,"Jenna L.","US0009",1,NA,1.75988526500968,NA
"US","US08",8,4,"Sue","US0013",0,NA,2.59071852885423,NA
"US","US08",8,4,"Richard","US0016",2,NA,1.68165443354777,NA
"US","US08",8,4,"Alicia","US0024",3,NA,2.59071852885423,NA
"US","US08",8,4,"Jerri","US0025",4,NA,1.75988526500968,NA
"US","US08",8,4,"Amber","US0027",1,NA,2.59071852885423,NA
"US","US08",8,4,"Colby","US0031",0,NA,1.68165443354777,NA
"US","US08",8,4,"Tom","US0045",5,NA,2.59071852885423,NA
"US","US08",8,4,"Lex","US0046",2,NA,1.68165443354777,NA
"US","US08",8,4,"Ethan","US0048",1,NA,1.75988526500968,NA
"US","US08",8,4,"Boston Rob","US0055",6,NA,2.59071852885423,NA
"US","US08",8,4,"Kathy","US0062",1,NA,1.68165443354777,NA
"US","US08",8,4,"Shii Ann","US0071",1,NA,1.68165443354777,NA
"US","US08",8,4,"Rob C.","US0094",5,NA,3.70167411199159,NA
"US","US08",8,4,"Rupert","US0107",4,NA,1.75988526500968,NA
"US","US08",8,5,"Jenna L.","US0009",1,NA,1.73846191013861,NA
"US","US08",8,5,"Sue","US0013",1,NA,1.81487341993862,NA
"US","US08",8,5,"Richard","US0016",6,NA,3.71150438675815,NA
"US","US08",8,5,"Alicia","US0024",0,NA,1.81487341993862,NA
"US","US08",8,5,"Jerri","US0025",7,NA,2.54997347017282,NA
"US","US08",8,5,"Amber","US0027",1,NA,1.81487341993862,NA
"US","US08",8,5,"Colby","US0031",5,NA,2.62638497997283,NA
"US","US08",8,5,"Tom","US0045",1,NA,1.81487341993862,NA
"US","US08",8,5,"Lex","US0046",0,NA,2.62638497997283,NA
"US","US08",8,5,"Ethan","US0048",3,NA,2.54997347017282,NA
"US","US08",8,5,"Boston Rob","US0055",2,NA,1.81487341993862,NA
"US","US08",8,5,"Kathy","US0062",2,NA,2.62638497997283,NA
"US","US08",8,5,"Shii Ann","US0071",2,NA,2.62638497997283,NA
"US","US08",8,5,"Rupert","US0107",2,NA,1.73846191013861,NA
"US","US08",8,6,"Jenna L.","US0009",0,NA,1.8343776293701,NA
"US","US08",8,6,"Sue","US0013",3,NA,2.91949703615542,NA
"US","US08",8,6,"Alicia","US0024",5,NA,1.8343776293701,NA
"US","US08",8,6,"Jerri","US0025",3,NA,1.9107891391701,NA
"US","US08",8,6,"Amber","US0027",4,NA,1.8343776293701,NA
"US","US08",8,6,"Colby","US0031",3,NA,1.9107891391701,NA
"US","US08",8,6,"Tom","US0045",2,NA,1.8343776293701,NA
"US","US08",8,6,"Lex","US0046",4,NA,1.9107891391701,NA
"US","US08",8,6,"Ethan","US0048",3,NA,1.9107891391701,NA
"US","US08",8,6,"Boston Rob","US0055",5,NA,1.8343776293701,NA
"US","US08",8,6,"Kathy","US0062",4,NA,1.9107891391701,NA
"US","US08",8,6,"Shii Ann","US0071",5,NA,1.9107891391701,NA
"US","US08",8,6,"Rupert","US0107",7,NA,1.8343776293701,NA
"US","US08",8,7,"Jenna L.","US0009",3,NA,1.93029334860158,NA
"US","US08",8,7,"Alicia","US0024",1,NA,1.93029334860158,NA
"US","US08",8,7,"Jerri","US0025",3,NA,2.74180490863579,NA
"US","US08",8,7,"Amber","US0027",3,NA,1.93029334860158,NA
"US","US08",8,7,"Colby","US0031",4,NA,3.82692431542112,NA
"US","US08",8,7,"Tom","US0045",4,NA,1.93029334860158,NA
"US","US08",8,7,"Lex","US0046",4,NA,2.74180490863579,NA
"US","US08",8,7,"Ethan","US0048",4,NA,2.74180490863579,NA
"US","US08",8,7,"Boston Rob","US0055",1,NA,1.93029334860158,NA
"US","US08",8,7,"Kathy","US0062",4,NA,2.74180490863579,NA
"US","US08",8,7,"Shii Ann","US0071",3,NA,2.74180490863579,NA
"US","US08",8,7,"Rupert","US0107",2,NA,1.93029334860158,NA
"US","US08",8,8,"Jenna L.","US0009",4,NA,2.10262057763308,NA
"US","US08",8,8,"Alicia","US0024",1,NA,2.10262057763308,NA
"US","US08",8,8,"Jerri","US0025",2,NA,2.83772062786728,NA
"US","US08",8,8,"Amber","US0027",6,NA,2.10262057763308,NA
"US","US08",8,8,"Tom","US0045",0,NA,2.10262057763308,NA
"US","US08",8,8,"Lex","US0046",3,NA,2.83772062786728,NA
"US","US08",8,8,"Ethan","US0048",2,NA,3.92284003465261,NA
"US","US08",8,8,"Boston Rob","US0055",4,NA,2.10262057763308,NA
"US","US08",8,8,"Kathy","US0062",5,NA,2.83772062786728,NA
"US","US08",8,8,"Shii Ann","US0071",0,NA,2.83772062786728,NA
"US","US08",8,8,"Rupert","US0107",3,NA,2.10262057763308,NA
"US","US08",8,10,"Jenna L.","US0009",2,NA,2.12212478706456,NA
"US","US08",8,10,"Alicia","US0024",3,NA,2.12212478706456,NA
"US","US08",8,10,"Jerri","US0025",3,NA,4.01875575388409,NA
"US","US08",8,10,"Amber","US0027",7,NA,2.93363634709877,NA
"US","US08",8,10,"Tom","US0045",2,NA,2.12212478706456,NA
"US","US08",8,10,"Lex","US0046",5,NA,2.93363634709877,NA
"US","US08",8,10,"Boston Rob","US0055",4,NA,2.12212478706456,NA
"US","US08",8,10,"Kathy","US0062",4,NA,2.93363634709877,NA
"US","US08",8,10,"Shii Ann","US0071",3,NA,2.93363634709877,NA
"US","US08",8,10,"Rupert","US0107",2,NA,2.12212478706456,NA
"US","US08",8,11,"Jenna L.","US0009",3,NA,3.04237601678602,NA
"US","US08",8,11,"Alicia","US0024",0,NA,3.04237601678602,NA
"US","US08",8,11,"Amber","US0027",2,NA,3.04237601678602,NA
"US","US08",8,11,"Tom","US0045",1,NA,3.04237601678602,NA
"US","US08",8,11,"Lex","US0046",3,NA,3.46176190602791,NA
"US","US08",8,11,"Boston Rob","US0055",3,NA,3.04237601678602,NA
"US","US08",8,11,"Kathy","US0062",2,NA,3.04237601678602,NA
"US","US08",8,11,"Shii Ann","US0071",0,NA,3.04237601678602,NA
