"version","version_season","season","castaway","castaway_id","score_overall","score_outwit","score_outplay","score_outlast","score_result","score_jury","score_vote","score_adv","score_inf","r_score_chal_all","r_score_chal_immunity","r_score_chal_reward","r_score_chal_tribal","r_score_chal_tribal_immunity","r_score_chal_tribal_reward","r_score_chal_individual","r_score_chal_individual_immunity","r_score_chal_individual_reward","r_score_chal_team","r_score_chal_team_immunity","r_score_chal_team_reward","r_score_chal_duel","p_score_chal_all","p_score_chal_immunity","p_score_chal_reward","p_score_chal_tribal","p_score_chal_tribal_immunity","p_score_chal_tribal_reward","p_score_chal_individual","p_score_chal_individual_immunity","p_score_chal_individual_reward","p_score_chal_team","p_score_chal_team_immunity","p_score_chal_team_reward","p_score_chal_duel","r_score_vote","p_score_vote","n_votes_received","n_successful_boots","p_successful_boot","n_tribals","n_tribals_with_vote","r_score_adv","p_score_adv","n_adv_played","n_adv_not_played","n_adv_found","n_idols_found","n_voted_out_with_adv","n_voted_out_with_idol"
"US","US28",28,"Sarah","US0414",0.484057911089297,0.526382769588549,0.474182677512923,0.4375,0.4375,0,0.533333333333333,0,0.865720343072941,-0.76,-0.09,0,-0.67,0,0,-0.09,-0.09,NA,NA,NA,NA,NA,0.420134426020971,0.495815258811424,0.506539426623858,0.419090138094304,0.509384498927833,0.510330431067818,0.487955812367578,0.486215087292709,NA,NA,NA,NA,NA,0.142857142857143,0.0524621437939669,6,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US28",28,"Morgan","US0415",0.411918641987036,0.332625309407642,0.429561727413263,0.5,0.5,0,0.42704132231405,0,0.397015494168723,-1.36,-1.19,-0.5,-1.67,-1,-1,-0.19,-0.19,NA,0.5,NA,0.5,NA,0.35189996111468,0.312958791044268,0.420298057381863,0.28891522799475,0.30952861369672,0.320303194218845,0.464723352267892,0.460000619170946,NA,0.646949742479785,NA,0.648178893997634,NA,0.233008658008658,0.0855689360518262,8,1,0.25,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"US","US28",28,"LJ","US0416",0.50971331842047,0.468356450807117,0.512069126992077,0.5625,0.5625,0,0.707100591715976,0.283333333333333,0.382687183163763,2.2,0.7,1.17,2.33,1,1,-0.3,-0.3,NA,0.17,NA,0.17,NA,0.751675801310523,0.630084274504624,0.700346749355781,0.803110152099636,0.706861210720622,0.697996196199578,0.439308870715188,0.431368571314278,NA,0.542779550345349,NA,0.543164086748091,NA,0.474206349206349,0.174145171760529,8,4,0.8,5,5,0.7,0.318181818181818,1,0,1,1,0,0
"US","US28",28,"Jeremiah","US0417",0.42805519420383,0.312290141270242,0.385463792319111,0.625,0.625,0,0.55547716501508,0,0.115171862542342,-0.43,-1.43,0.67,-1.67,-1,-1,-0.43,-0.43,NA,1.67,NA,1.67,NA,0.458864790461356,0.277075420343045,0.620911039040685,0.28891522799475,0.30952861369672,0.320303194218845,0.409600933400201,0.398001236571446,NA,0.908761029618232,NA,0.910650699563865,NA,0.465101911976912,0.170801703694872,9,3,0.5,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"US","US28",28,"Jefra","US0418",0.506860318029134,0.404149428838482,0.463168488312469,0.6875,0.6875,0,0.688735177865613,0,0.199272799685585,2.43,0.43,1.67,2.33,1,1,-0.57,-0.57,NA,0.67,NA,0.67,NA,0.772846463454246,0.58511514091878,0.771235469355489,0.803110152099636,0.706861210720622,0.697996196199578,0.378183072365678,0.362890073502955,NA,0.697077648233185,NA,0.698652821376537,NA,0.691468253968254,0.25393134878052,9,5,0.714285714285714,7,7,NA,NA,NA,NA,NA,NA,NA,NA
"US","US28",28,"Tasha","US0419",0.64164851587824,0.480061360034542,0.74874657288141,0.75,0.75,0,0.734568574419822,0,0.375923576082102,-2.24,0.26,-2.83,-3.67,-2,-2,2.26,2.26,NA,-0.83,NA,-0.83,NA,0.260368178946725,0.556175670919904,0.112222832343645,0.103613668686267,0.15436285764678,0.168628356512107,0.910029798930195,0.934913847815152,NA,0.238941533963707,NA,0.237046695756936,NA,1.2149531024531,0.446173310546746,4,6,0.6,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"US","US28",28,"Trish","US0420",0.509062710201594,0.374293090500327,0.385318246671543,0.8125,0.8125,0,0.597336421540243,0,0.252082932434017,0.36,1.06,-0.03,3.33,2,2,-1.14,-0.94,-0.2,-1.83,NA,-1.83,NA,0.552477679941942,0.687289794849197,0.501332953407375,0.885921083084985,0.85655089105128,0.844086198687935,0.260167537568183,0.276099106551061,0.401408058395238,0.0633976974525284,NA,0.061770696233074,NA,0.818730158730159,0.300666375210312,5,5,0.625,8,8,NA,NA,NA,NA,NA,NA,NA,NA
"US","US28",28,"Spencer","US0421",0.658140725636512,0.474421536579178,0.686240370016136,0.875,0.875,0,0.551283655639846,0.35,0.662599029197517,0.11,-0.19,-0.03,-3.67,-2,-2,1.61,1.81,-0.2,2.17,NA,2.17,NA,0.522921647488652,0.478526296440448,0.501332953407375,0.103613668686267,0.15436285764678,0.168628356512107,0.831897045348603,0.888197975219933,0.401408058395238,0.959222961975387,NA,0.960532092173492,NA,1.2793281024531,0.469814064093902,8,6,0.5,12,12,1.1,0.5,1,0,1,1,0,0
"US","US28",28,"Kass","US0422",0.603286399386099,0.582310210315454,0.297041050866393,0.9375,0.9375,0,0.690489589195273,0,0.790218052392723,-5.22,-2.52,-3.03,-3.67,-2,-2,-0.72,-0.52,-0.2,-0.83,NA,-0.83,NA,0.0630717659706029,0.14361758122862,0.0964922340406065,0.103613668686267,0.15436285764678,0.168628356512107,0.345397896411425,0.375315086445546,0.401408058395238,0.238941533963707,NA,0.237046695756936,NA,1.94761904761905,0.715233893724415,2,9,0.75,13,12,NA,NA,NA,NA,NA,NA,NA,NA
"US","US28",28,"Woo","US0423",0.706142436566517,0.538275302731943,0.6361077182458,1,1,0.111111111111111,0.880137867174237,0,0.253280489742006,2.78,2.48,0.97,3.33,2,2,0.28,0.48,-0.2,-0.83,NA,-0.83,NA,0.803021757139601,0.865189309672741,0.66944769123982,0.885921083084985,0.85655089105128,0.844086198687935,0.573654377036003,0.633413488471537,0.401408058395238,0.238941533963707,NA,0.237046695756936,NA,1.93979591836735,0.712360966802364,4,9,0.9,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"US","US28",28,"Tony","US0424",0.767603985201044,0.828883062693008,0.453502533746137,1,1,0.888888888888889,0.73258112271436,0.533333333333333,0.949382411860167,1.78,0.48,1.97,3.33,2,2,-0.72,-1.52,0.8,-0.83,NA,-0.83,NA,0.710456974407455,0.593546828636208,0.808787248799474,0.885921083084985,0.85655089105128,0.844086198687935,0.345397896411425,0.164402222712884,0.841180247747182,0.238941533963707,NA,0.237046695756936,NA,1.61458553791887,0.592932330605714,5,9,1,10,9,2.2,1,2,1,3,2,0,0
"US","US29",29,"Nadiya","US0425",0.022458949257807,2.72870755458766e-06,0.0748595259159506,0,0,0,0,0,9.09569184862553e-06,-1,-0.5,-0.5,-1,-0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,0.392423470892552,0.425329609205605,0.420298057381863,0.374297629579753,0.4063940816813,0.412749901989019,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Val","US0426",0.0694787290966725,0.0861175229009092,0.0501057331210295,0.0666666666666667,0.0666666666666667,0,0.156862745098039,0,0.0256205011729655,-2,-1,-1,-2,-1,-1,NA,NA,NA,NA,NA,NA,NA,0.284083821311435,0.342705120866983,0.337734247045253,0.250528665605147,0.30952861369672,0.320303194218845,NA,NA,NA,NA,NA,NA,NA,0.037037037037037,0.0136012965391766,4,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"John","US0427",0.189964988403733,0.352015961118869,0.0305286798539534,0.133333333333333,0.133333333333333,0,0.62303664921466,0.241666666666667,0.134992121705129,-3,-1.5,-1.5,-3,-1.5,-1.5,NA,NA,NA,NA,NA,NA,NA,0.192561376416465,0.267001952693333,0.262330075321974,0.152643399269767,0.224362239499403,0.237853138093543,NA,NA,NA,NA,NA,NA,NA,0.236111111111111,0.0867082654372508,5,2,0.666666666666667,3,3,0.45,0.18,0,1,1,1,1,1
"US","US29",29,"Drew","US0428",0.159425405145062,0.133169931377598,0.153858108646745,0.2,0.2,0,0,0,0.443899771258659,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.73244480335825,0.678018514677432,0.674163773458976,0.769290543233723,0.706861210720622,0.697996196199578,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Kelley","US0429",0.224889040272554,0.255365911870265,0.142475585081493,0.266666666666667,0.266666666666667,0,0.3828125,0,0.213198872900884,1.5,0.5,1,1.5,0.5,1,NA,NA,NA,NA,NA,NA,NA,0.681305264810165,0.596907629015699,0.674163773458976,0.712377925407465,0.61174955700765,0.697996196199578,NA,NA,NA,NA,NA,NA,NA,0.0972222222222222,0.0357034034153385,4,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Dale","US0430",0.217598899343332,0.276775487849696,0.0229623473448466,0.333333333333333,0.333333333333333,0,0.381226842321943,0,0.287206888962415,-3.5,-2,-1.5,-3.5,-2,-1.5,NA,NA,NA,NA,NA,NA,NA,0.154489150275649,0.200813283410759,0.262330075321974,0.114811736724233,0.15436285764678,0.237853138093543,NA,NA,NA,NA,NA,NA,NA,0.262471655328798,0.0963887800658994,8,2,0.4,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Julie","US0431",0.506984495479008,0.538731623050078,0.571639487529921,0.4,0.4,0,0.75,0,0.545772076833595,3.42,1.92,1.5,3.5,2,1.5,-0.08,-0.08,NA,NA,NA,NA,NA,0.851530577332091,0.805409357505147,0.748240680008757,0.897066973482643,0.85655089105128,0.777870275981806,0.490282616041741,0.488841696141005,NA,NA,NA,NA,NA,0.0833333333333333,0.0306029172131473,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Josh","US0432",0.504107116944478,0.562256823356318,0.464014625339834,0.466666666666667,0.466666666666667,0,0.58501334806223,0,0.899167164417345,-1.17,-0.17,-1,-0.5,0,-0.5,-0.17,-0.17,NA,-0.5,NA,-0.5,NA,0.373111113756257,0.481981899777995,0.337734247045253,0.442622019494755,0.509384498927833,0.412749901989019,0.469362776801104,0.465233284601556,NA,0.329949758383202,NA,0.328581104170066,NA,0.280202821869489,0.102900285126747,6,2,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Jeremy","US0433",0.621127349413085,0.614451641615388,0.7178223092231,0.533333333333333,0.533333333333333,0,0.655172413793104,0,0.956218115729453,5.23,2.73,2.5,3.5,2,1.5,0.73,0.73,NA,1,NA,1,NA,0.943168031531361,0.887309246745173,0.865205828682014,0.897066973482643,0.85655089105128,0.777870275981806,0.673011143158214,0.693426637039748,NA,0.783970598265938,NA,0.785974150290891,NA,0.211111111111111,0.0775273902733066,5,2,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Wes","US0434",0.439043649253938,0.329998841013312,0.423480376162044,0.6,0.6,0,0.604900605424989,0,0.0918284610027257,-1.39,-0.39,-1,-0.5,0,-0.5,-0.39,-0.39,NA,-0.5,NA,-0.5,NA,0.348590609236857,0.444101559180879,0.337734247045253,0.442622019494755,0.509384498927833,0.412749901989019,0.418694965328866,0.408200883926742,NA,0.329949758383202,NA,0.328581104170066,NA,0.457756132756133,0.168104076414557,2,3,0.5,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Reed","US0435",0.491647234069818,0.239434962362428,0.652910830416155,0.666666666666667,0.666666666666667,0,0.345540835490584,0,0.222215148723786,5.36,2.49,2.88,3.5,2,1.5,0.36,0.49,-0.12,1.5,NA,1.5,NA,0.947452972866598,0.866127640366934,0.897838135595908,0.897066973482643,0.85655089105128,0.777870275981806,0.591871794649533,0.635890233834812,0.440468217330711,0.883809632958578,NA,0.885831072931686,NA,0.218294051627385,0.0801652174809045,10,1,0.2,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Alec","US0436",0.459191257024968,0.349507297630064,0.331294459909807,0.733333333333333,0.733333333333333,0,0.632754790179427,0,0.110433008467835,-0.92,-0.65,-0.27,-0.5,0,-0.5,-0.92,-0.65,-0.27,0.5,NA,0.5,NA,0.401607433097893,0.400009845518635,0.459747389833681,0.442622019494755,0.509384498927833,0.412749901989019,0.30346257001357,0.343311673007734,0.368007223016252,0.646949742479785,NA,0.648178893997634,NA,0.67468734968735,0.247768813286877,4,4,0.5,8,8,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Jon","US0437",0.590519841260252,0.500354276843395,0.501260435076315,0.8,0.8,0,0.69355832948066,0.583333333333333,0.51191704034355,0.38,0.15,0.23,0.5,0,0.5,-0.12,0.15,-0.27,0,NA,0,NA,0.554831811676695,0.537279000021997,0.546353447145263,0.582389467137856,0.509384498927833,0.607293456102697,0.48097817706093,0.549156836919542,0.368007223016252,0.48744465715547,NA,0.487350452563978,NA,0.907130259511212,0.33312998680035,6,6,0.666666666666667,9,9,2.5,1,1,1,2,2,1,1
"US","US29",29,"Baylor","US0438",0.534245185577754,0.448105285304398,0.316676904853316,0.866666666666667,0.866666666666667,0,0.704635210974849,0,0.319292266056578,-5.12,-2.1,-3.02,-3.5,-2,-1.5,-0.62,-0.1,-0.52,-1,NA,-1,NA,0.0668443139146209,0.188866063943955,0.0972381318624861,0.114811736724233,0.15436285764678,0.237853138093543,0.367143196885587,0.483589076337059,0.258042496938766,0.198044430865439,NA,0.196011039959015,NA,1.3452380952381,0.494018520726521,16,11,0.916666666666667,12,12,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Keith","US0439",0.661001839529876,0.326898047039783,0.834142069046542,0.933333333333333,0.933333333333333,0,0.432525530917814,0.466666666666667,0.368784271936255,2.63,1.65,0.98,0.5,0,0.5,2.13,1.65,0.48,0,NA,0,NA,0.790397892917547,0.771568847566196,0.671022757449912,0.582389467137856,0.509384498927833,0.607293456102697,0.897080219523713,0.866846167455891,0.725624419790773,0.48744465715547,NA,0.487350452563978,NA,0.854066286447239,0.31364303830422,16,4,0.363636363636364,11,11,1.8,0.72,1,0,1,1,0,0
"US","US29",29,"Missy","US0440",0.617202233067456,0.517406925903086,0.367464875687405,1,1,0.125,0.848989435002297,0,0.226374028006459,-1.37,-1.35,-0.02,0.5,0,0.5,-0.87,-1.35,0.48,-1,NA,-1,NA,0.350795581804148,0.288811059596858,0.503068513502635,0.582389467137856,0.509384498927833,0.607293456102697,0.313733727824792,0.19364481621901,0.725624419790773,0.198044430865439,NA,0.196011039959015,NA,1.67641723356009,0.615639093759995,3,10,0.909090909090909,11,11,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Jaclyn","US0441",0.609342116400556,0.56789329379788,0.27394932960468,1,1,0.25,0.895617294874064,0,0.233615487869493,-5.37,-2.35,-3.02,-3.5,-2,-1.5,-0.87,-0.35,-0.52,-1,NA,-1,NA,0.0577264431264948,0.160967412045901,0.0972381318624861,0.114811736724233,0.15436285764678,0.237853138093543,0.313733727824792,0.418463115333258,0.258042496938766,0.198044430865439,NA,0.196011039959015,NA,2.00838624338624,0.737549735260478,5,11,0.846153846153846,13,13,NA,NA,NA,NA,NA,NA,NA,NA
"US","US29",29,"Natalie","US0442",0.78568190929518,0.75618474257444,0.610693374218014,1,1,0.625,0.946615824594852,0.391666666666667,0.52625610092338,3.63,1.65,1.98,3.5,2,1.5,0.13,-0.35,0.48,0,NA,0,NA,0.865538602255253,0.771568847566196,0.80997018366712,0.897066973482643,0.85655089105128,0.777870275981806,0.539099974401857,0.418463115333258,0.725624419790773,0.48744465715547,NA,0.487350452563978,NA,1.57619047619048,0.578832319860101,0,8,0.888888888888889,9,9,1.35,0.54,1,0,1,1,0,0
"US","US30",30,"So","US0443",0.0251481381224679,6.82459202396808e-06,0.0838180276188609,0,0,0,0,0,2.27486400798936e-05,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,NA,NA,NA,NA,NA,NA,NA,0.430637003427607,0.396662962716495,0.39162389756903,0.419090138094304,0.372457416175621,0.380470963435282,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Vince","US0444",0.0555293347172958,0.0119181496200894,0.1025402495642,0.0666666666666667,0.0666666666666667,0,0,0,0.0397271654002982,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.509867172793098,0.511382976006383,0.506539426623858,0.512701247821,0.509384498927833,0.510330431067818,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Nina","US0445",0.152711202178491,0.218914484732083,0.0838180276188609,0.133333333333333,0.133333333333333,0,0.363636363636364,0,0.123654343046337,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,NA,NA,NA,NA,NA,NA,NA,0.430637003427607,0.396662962716495,0.39162389756903,0.419090138094304,0.372457416175621,0.380470963435282,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,0.0489646675410357,4,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Lindsey","US0446",0.0963085249170601,0.0346266678556873,0.0748595259159506,0.2,0.2,0,0,0,0.115422226185624,-1,-0.33,-0.33,-1,-0.33,-0.33,NA,NA,NA,NA,NA,NA,NA,0.392423470892552,0.454396717242766,0.449401743668885,0.374297629579753,0.441049248925014,0.445630176015748,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Max","US0447",0.244669950371642,0.334769688755956,0.1025402495642,0.266666666666667,0.266666666666667,0,0.538461538461538,0,0.218463065083955,0,0.17,0.17,0,0.17,0.17,NA,NA,NA,NA,NA,NA,NA,0.509867172793098,0.54072229593711,0.535995732989566,0.512701247821,0.544606833053188,0.543662353030452,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0.0612058344262947,5,1,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Joaquin","US0448",0.200042881135694,0.152670716946286,0.129915314523932,0.333333333333333,0.333333333333333,0,0.179487179487179,0,0.209757090675655,1,0.67,0.67,1,0.67,0.67,NA,NA,NA,NA,NA,NA,NA,0.626455409127781,0.6251624153988,0.620911039040685,0.649576572619661,0.64520360395378,0.639094318264012,NA,NA,NA,NA,NA,NA,NA,0.0555555555555556,0.0204019448087649,4,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Kelly","US0449",0.447608355433366,0.468706674521409,0.467085618749343,0.4,0.4,0,0.755813953488372,0,0.302665659257409,-1.08,-0.42,-0.33,-1,-0.33,-0.33,-0.08,-0.08,NA,NA,NA,NA,NA,0.383299034722349,0.438967648527621,0.449401743668885,0.374297629579753,0.441049248925014,0.445630176015748,0.490282616041741,0.488841696141005,NA,NA,NA,NA,NA,0.30952380952381,0.113667978220262,4,2,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Hali","US0450",0.452126335211261,0.43567876676303,0.459516095020165,0.466666666666667,0.466666666666667,0,0.677120195241001,0,0.323728897141765,-0.27,-0.51,-0.42,0,-0.33,-0.33,-0.27,-0.17,-0.09,NA,NA,NA,NA,0.477808313066711,0.423630772976571,0.433949712436693,0.512701247821,0.441049248925014,0.445630176015748,0.446219806819956,0.465233284601556,0.455288217562757,NA,NA,NA,NA,0.4804329004329,0.176431779341044,8,3,0.6,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Joe","US0451",0.576635255418134,0.40053698063991,0.854734877207234,0.533333333333333,0.533333333333333,0,0.530771935994373,0,0.450503375475745,2.13,1.39,0.08,0,-0.33,-0.33,2.63,1.73,0.91,-0.5,NA,-0.5,NA,0.745029837413289,0.736071292158086,0.520415503660873,0.512701247821,0.441049248925014,0.445630176015748,0.940243284553793,0.877849406359848,0.872170881287393,0.329949758383202,NA,0.328581104170066,NA,0.435569985569986,0.159956546507161,8,4,0.666666666666667,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Jenn","US0452",0.508313268485489,0.504896799170463,0.421181829391012,0.6,0.6,0,0.619048224587461,0.433333333333333,0.65124228958911,-0.98,-0.72,-0.92,0,-0.33,-0.33,-0.48,-0.39,-0.09,-0.5,NA,-0.5,NA,0.394714068881881,0.388329498075384,0.350544469359229,0.512701247821,0.441049248925014,0.445630176015748,0.398301974783515,0.408200883926742,0.455288217562757,0.329949758383202,NA,0.328581104170066,NA,0.585393618726952,0.214977029412068,18,4,0.571428571428571,7,7,1.6,0.888888888888889,1,0,1,1,0,0
"US","US30",30,"Shirin","US0453",0.511858713011671,0.476260427478494,0.404515140067577,0.666666666666667,0.666666666666667,0,0.584327319048937,0,0.613655893180086,0.27,0.03,0.58,1,0.67,0.67,-0.73,-0.64,-0.09,0,NA,0,NA,0.541862379878453,0.516569533868267,0.605927464866915,0.649576572619661,0.64520360395378,0.639094318264012,0.343249781929556,0.345737381055073,0.455288217562757,0.48744465715547,NA,0.487350452563978,NA,0.533082740672026,0.195766643766525,7,4,0.571428571428571,7,7,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Tyler","US0454",0.53829704860104,0.374846150968537,0.561195294045418,0.733333333333333,0.733333333333333,0,0.586259619795117,0,0.272387803569927,1.63,0.89,1.08,1,0.67,0.67,0.13,0.22,-0.09,0.5,NA,0.5,NA,0.694994798056961,0.660733543541011,0.686602839248071,0.649576572619661,0.64520360395378,0.639094318264012,0.539099974401857,0.567353966977112,0.455288217562757,0.646949742479785,NA,0.648178893997634,NA,0.652097505668934,0.239473031770635,5,4,0.5,8,8,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Dan","US0455",0.50414784218653,0.436556316582313,0.298417718512015,0.8,0.8,0,0.712522251351264,0.316666666666667,0.267650636355603,-2.04,-1.28,-0.42,-1,-0.33,-0.33,-1.04,-0.94,-0.09,0,NA,0,NA,0.28006044954577,0.299267843695869,0.433949712436693,0.374297629579753,0.441049248925014,0.445630176015748,0.279447740745081,0.276099106551061,0.455288217562757,0.48744465715547,NA,0.487350452563978,NA,0.970670194003527,0.356464075060315,9,7,0.777777777777778,9,9,0.9,0.5,1,0,1,0,0,0
"US","US30",30,"Sierra","US0456",0.484452032552509,0.380955546781245,0.240232712800036,0.866666666666667,0.866666666666667,0,0.684715727295102,0,0.128658943778979,-2.44,-1.48,-0.62,-1,-0.33,-0.33,-1.44,-1.14,-0.29,0,NA,0,NA,0.241414565032201,0.269861113691525,0.400004011680152,0.374297629579753,0.441049248925014,0.445630176015748,0.206716483605107,0.233854210778864,0.358632522608189,0.48744465715547,NA,0.487350452563978,NA,1.10396825396825,0.405415788985599,6,6,0.6,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Rodney","US0457",0.537195113299984,0.486289130302954,0.208931537262675,0.933333333333333,0.933333333333333,0,0.656085195652807,0,0.5274884415885,-4.69,-1.73,-2.62,-1,-0.33,-0.33,-1.69,-1.39,-0.29,-2,NA,-2,NA,0.0850809797706694,0.235257870443383,0.130627150373065,0.374297629579753,0.441049248925014,0.445630176015748,0.167590014183405,0.186493631573257,0.358632522608189,0.0478788910641713,NA,0.0464592913858328,NA,1.2765022675737,0.468776318603432,5,7,0.636363636363636,11,11,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Will","US0458",0.537732811207314,0.416872832335091,0.236612260910924,1,1,0.125,0.71370445718513,0,0.116735345808421,-1.69,-1.73,-0.62,0,-0.33,-0.33,-1.69,-1.39,-0.29,0,NA,0,NA,0.316164430937711,0.235257870443383,0.400004011680152,0.512701247821,0.441049248925014,0.445630176015748,0.167590014183405,0.186493631573257,0.358632522608189,0.48744465715547,NA,0.487350452563978,NA,1.53134920634921,0.562365035835884,4,8,0.666666666666667,12,12,NA,NA,NA,NA,NA,NA,NA,NA
"US","US30",30,"Carolyn","US0459",0.718302577736901,0.600016027821561,0.594320555360921,1,1,0.125,0.822073220477259,0.366666666666667,0.546598058609771,2.31,1.27,1.38,1,0.67,0.67,0.31,0.61,-0.29,1,NA,1,NA,0.761929989107698,0.718787955480855,0.731302823060446,0.649576572619661,0.64520360395378,0.639094318264012,0.580506551046236,0.665143116215451,0.358632522608189,0.783970598265938,NA,0.785974150290891,NA,1.59945436507937,0.587375634248771,10,10,0.909090909090909,11,11,1.2,0.666666666666667,1,0,1,1,0,0
"US","US30",30,"Mike","US0460",0.896286130991785,0.83792456886793,0.870387678148711,1,1,0.75,0.914338160310014,0.466666666666667,0.76918496237641,4.31,3.27,1.38,-1,-0.33,-0.33,4.31,3.61,0.71,1,NA,1,NA,0.90456547790223,0.925981667084757,0.731302823060446,0.374297629579753,0.441049248925014,0.445630176015748,0.99441019029095,0.991862506242783,0.812435834061029,0.783970598265938,NA,0.785974150290891,NA,1.77896825396825,0.653299418412093,4,9,0.818181818181818,11,11,1.8,1,1,0,1,1,0,0
"US","US31",31,"Kelly","US0015",0.391234042034869,0.270030296002197,0.414661314074084,0.529411764705882,0.529411764705882,0,0.481779720772811,0,0.0971347853859721,-2.08,-1.75,-1.33,-1.83,-1.5,-1.33,-0.25,-0.25,NA,0,NA,0,NA,0.276064900446153,0.232599525444303,0.286982949943951,0.269961274626218,0.224362239499403,0.264524574219473,0.450836323936051,0.444347717838027,NA,0.48744465715547,NA,0.487350452563978,NA,0.387335600907029,0.14224319193915,8,2,0.285714285714286,7,7,NA,NA,NA,NA,NA,NA,NA,NA
"US","US31",31,"Kimmi","US0021",0.440231105394039,0.332153167568525,0.201036716124056,0.823529411764706,0.823529411764706,0,0.603288987435329,0,0.10169557950287,-3.13,0.08,-2.21,-0.83,1.5,-1.33,-1.8,-1.42,-0.38,-0.5,NA,-0.5,NA,0.182149749878389,0.525207137308552,0.172313605122138,0.397202326280272,0.789473131880803,0.264524574219473,0.151995313585002,0.181239062887594,0.31756149761031,0.329949758383202,NA,0.328581104170066,NA,0.82449494949495,0.302783408184624,2,5,0.555555555555556,9,9,NA,NA,NA,NA,NA,NA,NA,NA
"US","US31",31,"Jeff","US0023",0.259000529340266,0.468691198986057,0.0619429109175178,0.176470588235294,0.176470588235294,0,0.653846153846154,0,0.4725604068766,-1.5,-2.33,-0.17,-1.5,-2.33,-0.17,NA,NA,NA,NA,NA,NA,NA,0.336556242179796,0.163094974140229,0.477047403008661,0.309714554587589,0.117075350064625,0.476926164109816,NA,NA,NA,NA,NA,NA,NA,0.377777777777778,0.138733224699601,4,3,0.75,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"US","US31",31,"Andrew","US0105",0.533617195980997,0.617609228855489,0.484656779501888,0.470588235294118,0.470588235294118,0,0.727826869579447,0,0.845652646885886,-0.49,-0.66,1.17,0.17,-0.5,1.67,-0.16,-0.16,NA,-0.5,NA,-0.5,NA,0.451782662966333,0.398335469269892,0.700346749355781,0.536547538800443,0.4063940816813,0.802000246859428,0.47168408967725,0.467851930697727,NA,0.329949758383202,NA,0.328581104170066,NA,0.504280045351474,0.1851892857616,4,3,0.6,5,5,NA,NA,NA,NA,NA,NA,NA,NA
