,us01,us02,us03,us04,us05,us06,us07,us08,us09,us10,us11,us12,us13,us14,us15,us16,us17,us18,us19,us20,us21,us22,us23,us24,us25,us26,us27,us28,us29,us30,us31,us32,us33,us34,us35,us36,us37,us38,us39,us40,us41,us42,us43,us44,us45,us46,us47,us48,us49
us32,0.16826522478235437,0.29390253983036496,0.2769923419577887,0.19318341175115375,0.2743680944367823,0.31486176740738714,0.25921872908592697,0.3121158520268109,0.30092137240206207,0.21336811973687675,0.2769923419577887,0.2296948611588924,0.20321690282595278,0.22503953909190916,0.26935469558494196,0.2566293695079306,0.20321690282595278,0.17235402347032264,0.3031854492484761,0.29302536996470985,0.25905878354438744,0.2840097008830296,0.2787837556628469,0.18491403523886304,0.2475295594083492,0.2739093283978043,0.3487046745390314,0.21064232198226804,0.2719232272190536,0.13996943064132553,0.245003067969246,0.0,0.29390253983036496,0.29141574442188356,0.17554206440885084,0.22526557455952442,0.25774110009778917,0.2616801322306917,0.23940704697124054,0.2757710840819937,0.26235183155698066,0.36722711556092114,0.3128594587845912,0.2567422340027154,0.24797299571795173,0.22920056033917008,0.2891273586441529,0.32206251027641813,0.2169909103943292
us33,0.2866416437811098,0.033671751485073696,0.18467659252770657,0.18052302482020344,0.0919238815542512,0.1702828575102298,0.17533362023299087,0.157839916518976,0.14212769074068807,0.3275530358433681,0.18315128031360509,0.22386676500545707,0.23313369414532137,0.1748250707698288,0.1910471042593586,0.2081658765716601,0.2084842612784146,0.11410741377801024,0.15435493428382321,0.15064100247727016,0.1577927780092942,0.13086022384354348,0.1596859423393638,0.20793101227305938,0.16889143619780042,0.22794621258080905,0.25412289057652854,0.1655591553606057,0.2107487346783219,0.1918042732742346,0.19178142854603006,0.29390253983036496,0.0,0.17722843027437218,0.20875845423445866,0.27223683800338405,0.20305037446023047,0.1438773179334463,0.160859065457182,0.19365488229563463,0.2962585749146241,0.2915859939547822,0.1726422806786819,0.16523731673177972,0.23167595035212987,0.2663493848532507,0.21089740346817823,0.3127587494297578,0.2422243126820615
us34,0.20194493914225412,0.15975375426807184,0.12783380655609786,0.2443950105177851,0.14625624644012497,0.18594289431201805,0.20909005382874066,0.11307662614550806,0.17260991235406023,0.21535529449117458,0.10629767915625181,0.14689084622436843,0.1846334373098207,0.19637320619634185,0.14207608473840813,0.17886484286408075,0.1846334373098207,0.20191826973882523,0.20743325931286982,0.11588694469446197,0.21697447973886472,0.09638104936749235,0.23720800051566024,0.27299836363265406,0.1995989351455934,0.18690852103578098,0.2402576579064255,0.11636611003344967,0.14422733552773234,0.18597265469843163,0.18490909783847928,0.29141574442188356,0.17722843027437218,0.0,0.26140765007701666,0.2920710773658904,0.17292373645122455,0.26723552958021896,0.264264208621786,0.26605216687706623,0.33160070443544537,0.18588126450273865,0.21366187584575233,0.2308622917291456,0.35830764477237853,0.2621782830953393,0.19018675112592684,0.29553434469061834,0.14797148185455486
us35,0.23348286314244446,0.2631933849731614,0.24971246328490485,0.24731349561214586,0.23473900910859974,0.3397182087399362,0.25967347683284675,0.1817123260087603,0.30589633934832755,0.20820366334937235,0.21236369633423394,0.2327770991198263,0.19637320619634185,0.13906433363335435,0.2557821361068492,0.26429961688255843,0.27718540976051875,0.2663586274187184,0.2600576379789189,0.26432117480043227,0.2992450321078108,0.16519014968680654,0.241286744774178,0.17360808755807497,0.19370610368218785,0.26253975105833544,0.40836450938665175,0.24562353046953903,0.35589255139470777,0.1688397824465838,0.2861710939835177,0.17554206440885084,0.20875845423445866,0.26140765007701666,0.0,0.31650098810731314,0.2603830360929734,0.2749006296652796,0.22106582395206256,0.29201512920034567,0.333771236595793,0.36550904411016466,0.23275598214057192,0.2719879944222693,0.14725723258062906,0.27548968597908247,0.3184982073284408,0.24236477520921634,0.15418856200873327
us36,0.3028580700521995,0.2643232491578285,0.24596883039832412,0.2726893651625202,0.1801438704451443,0.20775470666290471,0.26561829735065473,0.30746103799790514,0.2360389779103666,0.3510224855649946,0.30253737289324795,0.17383041704169294,0.26326686417374595,0.30746103799790514,0.2835161475043205,0.17383041704169294,0.18014387044514424,0.12121830534626529,0.2743815897145367,0.22896791009850115,0.17239936760357732,0.3229341928776064,0.30580855776727206,0.26733498177816917,0.289658922210249,0.3062368216911735,0.2776192517359015,0.15354318677193604,0.32416812822391844,0.28545537008950506,0.281887433095329,0.22526557455952442,0.27223683800338405,0.2920710773658904,0.31650098810731314,0.0,0.2638871163309617,0.18884240624545498,0.21711801974550438,0.167685322395667,0.3116687256105495,0.3044487010867504,0.2949181201165702,0.2360389779103666,0.2632668641737459,0.18452119813820386,0.22722764235767912,0.3150306731942501,0.33138063053203487
us37,0.17570005323300605,0.15741543819271953,0.18091081963314667,0.2718126705134853,0.15362736615064873,0.26063229119146486,0.23387620422747546,0.2522542240088712,0.24503919963383425,0.23756554836659946,0.204735613395952,0.21948109654175335,0.14225983582429713,0.2302553463719564,0.18268181278301268,0.11018848679480622,0.10534076028170389,0.23390354081062453,0.27947667148737537,0.1611135590244693,0.22474065804290283,0.22188705704156117,0.3053870548245788,0.27931940249085724,0.1722061567654342,0.20089038032775453,0.327427290858143,0.19408164605767173,0.2804210140335565,0.1347301611581806,0.24364353220863247,0.25774110009778917,0.20305037446023047,0.17292373645122455,0.2603830360929734,0.2638871163309617,0.0,0.2402884694966949,0.3250441717009237,0.16826522478235437,0.2936645742074787,0.2630605584771382,0.11785113019775792,0.13332620228814093,0.3592248470184093,0.1763340633915985,0.10760713615844912,0.34024973455653046,0.24586617652434858
us38,0.27548968597908247,0.10999438818457408,0.1447453464970029,0.11289390011801097,0.114904851942814,0.17509310772238318,0.22812611631137425,0.1894078998227712,0.18938586523702103,0.32105294715589167,0.23724671973875755,0.22621371113535566,0.2090497548557309,0.20979008492379458,0.19931806226303347,0.16494623814360643,0.17947043541544278,0.1369288965336123,0.25968832836944944,0.24645851434213661,0.16668616677205805,0.23101242275804934,0.1714139250927814,0.22010346696452004,0.25575619455966186,0.3415767423235484,0.2328648109406473,0.25726813690342076,0.30175646611873436,0.2687130335089697,0.21639699523798792,0.2616801322306917,0.1438773179334463,0.26723552958021896,0.2749006296652796,0.18884240624545498,0.2402884694966949,0.0,0.20605569900940565,0.18020973709550367,0.317300794892668,0.2846802228992543,0.20717073681441828,0.20380677752377324,0.23167595035212987,0.16900741237821945,0.18732717742862665,0.3127587494297578,0.31025444698704224
us39,0.19349743902853608,0.2060498348488288,0.2626183773437526,0.12514378351383648,0.1212183053462653,0.15432886097325443,0.11392275919116598,0.16375695138907503,0.12290189292051898,0.18014387044514424,0.21089740346817823,0.2850083063027569,0.22726303828442523,0.18575582902598986,0.2776797105802411,0.27776534445208023,0.22726303828442523,0.1706944957895014,0.14317949812924244,0.19854820175129717,0.17688852677315572,0.19849086371181612,0.14180648373030913,0.15385196385921215,0.23045519848775486,0.3470410463086419,0.19259221493356546,0.21532915015353693,0.30867715203681306,0.26061871097723177,0.23408758355659717,0.23940704697124054,0.160859065457182,0.264264208621786,0.22106582395206256,0.21711801974550438,0.3250441717009237,0.20605569900940565,0.0,0.18910161514997845,0.23111065792027854,0.2423587683080449,0.2192849624962384,0.20287839496593177,0.15050762722761052,0.2728902956644554,0.3661236172336081,0.18497015482467147,0.2082931285305874
us40,0.2271691905136098,0.1386153769468867,0.26168231442469186,0.25309643915711655,0.1801438704451443,0.18848870221001368,0.19931548455181403,0.30882276650379503,0.15977386567688562,0.27238268081884415,0.23025534637195638,0.2418717987856701,0.22632697536536445,0.1736868038770326,0.22869160988869056,0.19347227207465262,0.18940789982277123,0.11897352191392704,0.26983670345221733,0.18098706911248205,0.21222149953717934,0.30770930467479923,0.25567208703384964,0.19293603989786884,0.31274097027125825,0.1870224861789309,0.22331885889720435,0.2276262651284331,0.2786950882141282,0.2175565582339385,0.160533530446442,0.2757710840819937,0.19365488229563463,0.26605216687706623,0.29201512920034567,0.167685322395667,0.16826522478235437,0.18020973709550367,0.18910161514997845,0.0,0.2558666857251152,0.31155316641814673,0.2590582116528897,0.07707940081115984,0.29255618605509115,0.18793603854499533,0.1958091174992366,0.35032997576223035,0.2747915235134687
us41,0.22433804426930348,0.22635998566317517,0.3475782910094405,0.3214518663493171,0.3274577831923417,0.17585235843556463,0.1859797467884638,0.40650385610831946,0.17585235843556463,0.3075353302303397,0.3475782910094405,0.3287507154056259,0.31903984532107327,0.20413499337825924,0.370211128669453,0.23177388938892393,0.21802459086585219,0.24095804749189473,0.38176016987935824,0.21802459086585219,0.3241071034252492,0.39323321919163634,0.3498709387811407,0.2549846239232229,0.1765624205144592,0.2731897762801721,0.1670106642806712,0.27695901301133197,0.27215427953691224,0.20709446793833514,0.15966051031276596,0.26235183155698066,0.2962585749146241,0.33160070443544537,0.333771236595793,0.3116687256105495,0.2936645742074787,0.317300794892668,0.23111065792027854,0.2558666857251152,0.0,0.30852937340276976,0.3959038746992746,0.22978906459371715,0.4072547323012975,0.3564853485144942,0.36682566397774813,0.44867608853860697,0.300957774279261
us42,0.29693950396509533,0.2619662265538733,0.20539768405894948,0.3580671506840254,0.27119403185253527,0.2619662265538733,0.2569154638311123,0.23583869279320785,0.2619662265538733,0.3451354527220053,0.20539768405894948,0.3064129385141706,0.3114637012369316,0.32320347012345274,0.2407530231182769,0.28278603230805066,0.3114637012369316,0.28469031954776697,0.24023657294004475,0.2407530231182769,0.2933346502508148,0.2532240225818238,0.29615550572529287,0.3161312105992001,0.31159692050339066,0.2962642136951506,0.25866941117424663,0.24679325946485323,0.22589232979997928,0.33692916479488827,0.25866941117424663,0.36722711556092114,0.2915859939547822,0.18588126450273865,0.36550904411016466,0.3044487010867504,0.2630605584771382,0.2846802228992543,0.2423587683080449,0.31155316641814673,0.30852937340276976,0.0,0.29507830722485634,0.3033806256402708,0.37307867930650956,0.2553226315418663,0.19361257103917373,0.32131487028600536,0.19892412851159344
us43,0.25043365167023557,0.23275598214057192,0.16204530402191714,0.29457114532782647,0.10311973892303818,0.23275598214057192,0.18856180831641267,0.10311973892303818,0.23275598214057192,0.2749859704614352,0.16204530402191714,0.3591955907067133,0.25043365167023557,0.23275598214057192,0.19439768465973223,0.16204530402191714,0.25043365167023557,0.21696692455877975,0.1793956910303561,0.16204530402191714,0.15403758566684783,0.15525357159549516,0.22653614310945927,0.18928188661742976,0.1658736531062895,0.2329306778922242,0.2849401161631418,0.17998866288187734,0.3440887679798258,0.22371110376437697,0.2640411051952502,0.3128594587845912,0.1726422806786819,0.21366187584575233,0.23275598214057192,0.2949181201165702,0.11785113019775792,0.20717073681441828,0.2192849624962384,0.2590582116528897,0.3959038746992746,0.29507830722485634,0.0,0.22070302564307392,0.3007923014162628,0.24077488618413884,0.12696694684285612,0.23177388938892393,0.1331525270013995
us44,0.25169445275438185,0.1320656812367162,0.2581916885077721,0.2355201154274729,0.22433804426930348,0.1755042228509299,0.1314935328801058,0.3004019357935058,0.13314488806407135,0.27238268081884415,0.19187945530996364,0.18350877807779878,0.25326148371440266,0.1736868038770326,0.20625203882256427,0.20292552944435674,0.21634240817180944,0.16734633736496343,0.2529919944369685,0.1955316820571117,0.24466121795292328,0.23924960856020064,0.22603103785501102,0.2305737567232438,0.25870372367867067,0.1744476421049875,0.2381016741878919,0.20358064289284192,0.2596242752798448,0.17666679709868147,0.17289221862996856,0.2567422340027154,0.16523731673177972,0.2308622917291456,0.2719879944222693,0.2360389779103666,0.13332620228814093,0.20380677752377324,0.20287839496593177,0.07707940081115984,0.22978906459371715,0.3033806256402708,0.22070302564307392,0.0,0.3367503598792504,0.24352934640836715,0.18294623368679114,0.379517408785198,0.25596832023328536
us45,0.27610185328980763,0.2906015154510089,0.2255942260621971,0.23889597487592898,0.20995626366712955,0.3041349933782593,0.25362736615064874,0.16666866096331814,0.3041349933782593,0.24186673631738387,0.2255942260621971,0.28928923274503965,0.1814000522380379,0.2031197389230382,0.3202960271139669,0.3007923014162628,0.282415306693259,0.2464073416268496,0.2613704620150879,0.282415306693259,0.27994168488950605,0.16666866096331814,0.23889597487592898,0.14419417382415922,0.31187808924269844,0.3975902580962372,0.4072547323012975,0.282415306693259,0.44530599321912034,0.35896186115523326,0.3818794611877029,0.24797299571795173,0.23167595035212987,0.35830764477237853,0.14725723258062906,0.2632668641737459,0.3592248470184093,0.23167595035212987,0.15050762722761052,0.29255618605509115,0.4072547323012975,0.37307867930650956,0.3007923014162628,0.3367503598792504,0.0,0.2319076794656484,0.44353555007646056,0.17320508075688776,0.2222248812844242
us46,0.18666905119422175,0.20717480427621734,0.08932367407845937,0.2479526259311782,0.10943319232648951,0.25292093230883,0.2518417254814748,0.2060498348488288,0.26063229119146486,0.16835875742536843,0.16265326620150874,0.25006598152345993,0.07183306983482388,0.16375695138907503,0.10868493118237676,0.06678230711206283,0.10141238927511198,0.17554206440885087,0.2960927653317324,0.17439278363328667,0.1929697466926405,0.24053959732567184,0.25140782965133635,0.25268620393474134,0.29012637271984626,0.3229739189274744,0.3107145740183624,0.21998091378175358,0.3576125408769227,0.2247297872601123,0.28620343571209556,0.22920056033917008,0.2663493848532507,0.2621782830953393,0.27548968597908247,0.18452119813820386,0.1763340633915985,0.16900741237821945,0.2728902956644554,0.18793603854499533,0.3564853485144942,0.2553226315418663,0.24077488618413884,0.24352934640836715,0.2319076794656484,0.0,0.16402833098994496,0.2574266411026217,0.21575429853087366
us47,0.2574449838475167,0.20469618923634386,0.21710850484629074,0.2839614881420122,0.16940557558611313,0.34402605940391756,0.357559537331168,0.2817597221907587,0.32023775866854254,0.3353090015386268,0.25639221491221004,0.24392831158238817,0.24946088548410583,0.33201335678910476,0.1709596604180492,0.17022941028565033,0.20331204105586428,0.2370485698741589,0.23401867282126218,0.23206971273392213,0.1066272130360667,0.2674036193381336,0.3408676856066176,0.28918091147083536,0.24369227993057563,0.22253913176374193,0.32023775866854254,0.20331204105586428,0.24167033853670394,0.20979008492379458,0.15197183836929926,0.2891273586441529,0.21089740346817823,0.19018675112592684,0.3184982073284408,0.22722764235767912,0.10760713615844912,0.18732717742862665,0.3661236172336081,0.1958091174992366,0.36682566397774813,0.19361257103917373,0.12696694684285612,0.18294623368679114,0.44353555007646056,0.16402833098994496,0.0,0.4225272844699741,0.3005863887363692
us48,0.24232437152091366,0.359899201508861,0.23334523779156066,0.2871078009960617,0.1581924546466254,0.276445079692455,0.23603897791036657,0.12335084960698661,0.30787204774519045,0.16891995328345302,0.19349743902853608,0.3472981537111225,0.1979898987322333,0.27878081805658794,0.2979737164030799,0.29168154723945083,0.2788021022964101,0.3391291690816908,0.1991122904484024,0.24737513424367474,0.2109232728621672,0.15477781765972207,0.2556808329433262,0.25735863483953847,0.3023723283359617,0.4694264158768717,0.39036783888362103,0.26766914006651366,0.49824809035550743,0.32890638363609304,0.44750686473037343,0.32206251027641813,0.3127587494297578,0.29553434469061834,0.24236477520921634,0.3150306731942501,0.34024973455653046,0.3127587494297578,0.18497015482467147,0.35032997576223035,0.44867608853860697,0.32131487028600536,0.23177388938892393,0.379517408785198,0.17320508075688776,0.2574266411026217,0.4225272844699741,0.0,0.18294623368679114
us49,0.08979133729352982,0.30278039085257685,0.14458793620595145,0.27742880874887027,0.17556793380283983,0.3163138687798273,0.23345386091440168,0.11583026452789363,0.2875561971017695,0.05237828008789242,0.07654655446197431,0.24872125686206448,0.11223555556813639,0.10999438818457406,0.20671813063021546,0.09072184232530288,0.21325081002335744,0.2704280102147618,0.1653745045041724,0.1844931383452996,0.11664236870396084,0.11837718548364388,0.27336899472175424,0.16242759561276357,0.22202659574134395,0.31390093951741993,0.3137750965038427,0.17330748453756867,0.31106825998495996,0.14759451067623966,0.29623392437264917,0.2169909103943292,0.2422243126820615,0.14797148185455486,0.15418856200873327,0.33138063053203487,0.24586617652434858,0.31025444698704224,0.2082931285305874,0.2747915235134687,0.300957774279261,0.19892412851159344,0.1331525270013995,0.25596832023328536,0.2222248812844242,0.21575429853087366,0.3005863887363692,0.18294623368679114,0.0
