season,episode,castaway_id,castaway,tribe,eliminated,confessionals_prev_ep,confessionals_last_2_ep,confessionals_last_3_ep,confessionals_cumulative,confessional_time_prev_ep,confessional_time_last_2_ep,confessional_time_last_3_ep,confessional_time_cumulative,votes_against_prev_ep,votes_against_last_2_ep,votes_against_last_3_ep,votes_against_cumulative,times_received_votes,voting_accuracy_prev_ep,voting_accuracy_last_2_ep,voting_accuracy_last_3_ep,voting_accuracy_cumulative,individual_wins_prev_ep,individual_wins_last_2_ep,individual_wins_last_3_ep,individual_wins_cumulative,has_immunity_this_tribal,num_tribe_swaps,has_idol,has_extra_vote,has_steal_vote,has_block_vote,has_idol_nullifier,has_other_advantage,advantages_in_circulation,players_remaining,day,gender,age,age_bucket,race_cat,collar,personality_type
28,8,US0421,Spencer,Solarrion,False,9,13,17,32,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.3333333333333333,0.3333333333333333,1,1,1,1,False,2,True,False,False,False,False,False,1,9,25,Male,21.0,18-24,White,No collar,INTJ
28,8,US0422,Kass,Solarrion,False,6,15,16,26,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.8333333333333334,0,0,0,0,False,2,False,False,False,False,False,False,1,9,25,Female,41.0,40-49,White,White collar,INTJ
28,8,US0423,Woo,Solarrion,False,6,6,7,12,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.6666666666666666,0,1,1,1,False,2,False,False,False,False,False,False,1,9,25,Male,29.0,25-29,Asian,No collar,ISFP
28,8,US0424,Tony,Solarrion,False,6,13,19,38,0.0,0.0,0.0,0.0,4,4,4,4,1,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,1,9,25,Male,39.0,30-39,White,Blue collar,ESTP
28,9,US0417,Jeremiah,Solarrion,True,1,1,2,11,0.0,0.0,0.0,0.0,3,3,3,4,2,1.0,0.5,0.3333333333333333,0.5,0,0,0,0,False,2,False,False,False,False,False,False,1,8,28,Male,34.0,30-39,White,No collar,ISFP
28,9,US0418,Jefra,Solarrion,False,1,1,2,12,0.0,0.0,0.0,0.0,0,0,5,5,1,0.0,0.5,0.6666666666666666,0.8333333333333334,0,0,0,0,False,2,False,False,False,False,False,False,1,8,28,Female,22.0,18-24,White,No collar,ISFJ
28,9,US0419,Tasha,Solarrion,False,3,4,5,20,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.3333333333333333,0.5714285714285714,1,1,1,1,True,2,False,False,False,False,False,False,1,8,28,Female,37.0,30-39,Black,White collar,ENFJ
28,9,US0420,Trish,Solarrion,False,4,4,5,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.75,0,0,0,0,False,2,False,False,False,False,False,False,1,8,28,Female,48.0,40-49,White,No collar,ENFJ
28,9,US0421,Spencer,Solarrion,False,4,13,17,36,0.0,0.0,0.0,0.0,1,1,1,2,2,1.0,0.5,0.3333333333333333,0.42857142857142855,0,1,1,1,False,2,True,False,False,False,False,False,1,8,28,Male,21.0,18-24,White,No collar,INTJ
28,9,US0422,Kass,Solarrion,False,1,7,16,27,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.7142857142857143,0,0,0,0,False,2,False,False,False,False,False,False,1,8,28,Female,41.0,40-49,White,White collar,INTJ
28,9,US0423,Woo,Solarrion,False,2,8,8,14,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,0,0,1,1,False,2,False,False,False,False,False,False,1,8,28,Male,29.0,25-29,Asian,No collar,ISFP
28,9,US0424,Tony,Solarrion,False,10,16,23,48,0.0,0.0,0.0,0.0,0,4,4,4,1,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,1,8,28,Male,39.0,30-39,White,Blue collar,ESTP
28,10,US0418,Jefra,Solarrion,True,3,4,4,15,0.0,0.0,0.0,0.0,0,0,0,5,1,1.0,0.5,0.6666666666666666,0.8571428571428571,0,0,0,0,False,2,False,False,False,False,False,False,1,7,30,Female,22.0,18-24,White,No collar,ISFJ
28,10,US0419,Tasha,Solarrion,False,2,5,6,22,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.3333333333333333,0.5,1,2,2,2,True,2,False,False,False,False,False,False,1,7,30,Female,37.0,30-39,Black,White collar,ENFJ
28,10,US0420,Trish,Solarrion,False,3,7,7,18,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.6666666666666666,0.8,0,0,0,0,False,2,False,False,False,False,False,False,1,7,30,Female,48.0,40-49,White,No collar,ENFJ
28,10,US0421,Spencer,Solarrion,False,6,10,19,42,0.0,0.0,0.0,0.0,0,1,1,2,2,0.0,0.5,0.3333333333333333,0.375,0,0,1,1,False,2,False,False,False,False,False,False,1,7,30,Male,21.0,18-24,White,No collar,INTJ
28,10,US0422,Kass,Solarrion,False,1,2,8,28,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.6666666666666666,0.75,0,0,0,0,False,2,False,False,False,False,False,False,1,7,30,Female,41.0,40-49,White,White collar,INTJ
28,10,US0423,Woo,Solarrion,False,3,5,11,17,0.0,0.0,0.0,0.0,3,3,3,3,1,1.0,1.0,1.0,0.8,0,0,0,1,False,2,False,False,False,False,False,False,1,7,30,Male,29.0,25-29,Asian,No collar,ISFP
28,10,US0424,Tony,Solarrion,False,9,19,25,57,0.0,0.0,0.0,0.0,0,0,4,4,1,1.0,1.0,1.0,1.0,0,0,0,0,False,2,True,False,False,False,False,False,1,7,30,Male,39.0,30-39,White,Blue collar,ESTP
28,11,US0419,Tasha,Solarrion,True,3,5,8,25,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.6666666666666666,0.5555555555555556,1,2,3,3,False,2,False,False,False,False,False,False,1,6,33,Female,37.0,30-39,Black,White collar,ENFJ
28,11,US0420,Trish,Solarrion,False,1,4,8,19,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,1,6,33,Female,48.0,40-49,White,No collar,ENFJ
28,11,US0421,Spencer,Solarrion,False,7,13,17,49,0.0,0.0,0.0,0.0,3,3,4,5,3,1.0,0.5,0.6666666666666666,0.4444444444444444,0,0,0,1,True,2,False,False,False,False,False,False,1,6,33,Male,21.0,18-24,White,No collar,INTJ
28,11,US0422,Kass,Solarrion,False,3,4,5,31,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,1,6,33,Female,41.0,40-49,White,White collar,INTJ
28,11,US0423,Woo,Solarrion,False,1,4,6,18,0.0,0.0,0.0,0.0,0,3,3,3,1,1.0,1.0,1.0,0.8333333333333334,0,0,0,1,False,2,False,False,False,False,False,False,1,6,33,Male,29.0,25-29,Asian,No collar,ISFP
28,11,US0424,Tony,Solarrion,False,13,22,32,70,0.0,0.0,0.0,0.0,0,0,0,4,1,1.0,1.0,1.0,1.0,0,0,0,0,False,2,True,False,False,False,False,False,1,6,33,Male,39.0,30-39,White,Blue collar,ESTP
28,12,US0420,Trish,Solarrion,True,0,1,4,19,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.5,0.6666666666666666,0.7142857142857143,0,0,0,0,False,2,False,False,False,False,False,False,1,5,36,Female,48.0,40-49,White,No collar,ENFJ
28,12,US0421,Spencer,Solarrion,False,6,13,19,55,0.0,0.0,0.0,0.0,0,3,3,5,3,0.0,0.5,0.3333333333333333,0.4,1,1,1,2,True,2,False,False,False,False,False,False,1,5,36,Male,21.0,18-24,White,No collar,INTJ
28,12,US0422,Kass,Solarrion,False,12,15,16,43,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.6666666666666666,0.7,0,0,0,0,False,2,False,False,False,False,False,False,1,5,36,Female,41.0,40-49,White,White collar,INTJ
28,12,US0423,Woo,Solarrion,False,3,4,7,21,0.0,0.0,0.0,0.0,0,0,3,3,1,1.0,1.0,1.0,0.8571428571428571,0,0,0,1,False,2,False,False,False,False,False,False,1,5,36,Male,29.0,25-29,Asian,No collar,ISFP
28,12,US0424,Tony,Solarrion,False,6,19,28,76,0.0,0.0,0.0,0.0,1,1,1,5,2,1.0,1.0,1.0,1.0,0,0,0,0,False,2,True,False,False,False,False,False,1,5,36,Male,39.0,30-39,White,Blue collar,ESTP
28,13,US0421,Spencer,Solarrion,True,5,11,18,60,0.0,0.0,0.0,0.0,0,0,3,5,3,1.0,0.5,0.6666666666666666,0.45454545454545453,1,2,2,3,False,2,False,False,False,False,False,False,0,4,37,Male,21.0,18-24,White,No collar,INTJ
28,13,US0422,Kass,Solarrion,False,8,20,23,51,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,1.0,0.6666666666666666,0.7272727272727273,0,0,0,0,True,2,False,False,False,False,False,False,0,4,37,Female,41.0,40-49,White,White collar,INTJ
28,13,US0423,Woo,Solarrion,False,4,7,8,25,0.0,0.0,0.0,0.0,0,0,0,3,1,1.0,1.0,1.0,0.875,0,0,0,1,False,2,False,False,False,False,False,False,0,4,37,Male,29.0,25-29,Asian,No collar,ISFP
28,13,US0424,Tony,Solarrion,False,8,14,27,84,0.0,0.0,0.0,0.0,0,1,1,5,2,1.0,1.0,1.0,1.0,1,1,1,1,False,2,False,False,False,False,False,False,0,4,37,Male,39.0,30-39,White,Blue collar,ESTP
28,13,US0421,Spencer,Solarrion,False,5,11,18,60,0.0,0.0,0.0,0.0,0,0,3,5,3,1.0,0.5,0.6666666666666666,0.45454545454545453,1,2,2,3,False,2,False,False,False,False,False,False,0,4,38,Male,21.0,18-24,White,No collar,INTJ
28,13,US0422,Kass,Solarrion,True,8,20,23,51,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,1.0,0.6666666666666666,0.7272727272727273,0,0,0,0,False,2,False,False,False,False,False,False,0,4,38,Female,41.0,40-49,White,White collar,INTJ
28,13,US0423,Woo,Solarrion,False,4,7,8,25,0.0,0.0,0.0,0.0,0,0,0,3,1,1.0,1.0,1.0,0.875,0,0,0,1,True,2,False,False,False,False,False,False,0,4,38,Male,29.0,25-29,Asian,No collar,ISFP
28,13,US0424,Tony,Solarrion,False,8,14,27,84,0.0,0.0,0.0,0.0,0,1,1,5,2,1.0,1.0,1.0,1.0,1,1,1,1,False,2,False,False,False,False,False,False,0,4,38,Male,39.0,30-39,White,Blue collar,ESTP
29,8,US0432,Josh,Huyopa,True,11,12,15,32,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.75,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Male,32.0,30-39,White,No collar,INFJ
29,8,US0433,Jeremy,Huyopa,False,10,15,20,37,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,True,2,False,False,False,False,False,False,1,11,21,Male,36.0,30-39,Black,Blue collar,ESTJ
29,8,US0434,Wes,Huyopa,False,2,2,3,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Male,23.0,18-24,White,Blue collar,ISTP
29,8,US0435,Reed,Huyopa,False,1,2,4,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Male,31.0,30-39,White,No collar,ENTJ
29,8,US0436,Alec,Huyopa,False,0,1,3,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.75,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Male,22.0,18-24,White,No collar,ISFP
29,8,US0437,Jon,Huyopa,False,5,8,13,19,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.5,0.3333333333333333,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Male,26.0,25-29,White,White collar,ESFP
29,8,US0438,Baylor,Huyopa,False,1,1,4,15,0.0,0.0,0.0,0.0,0,0,2,10,4,0.0,0.0,0.5,0.8,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Female,20.0,18-24,White,No collar,ESFP
29,8,US0439,Keith,Huyopa,False,6,8,10,25,0.0,0.0,0.0,0.0,0,2,2,3,2,0.0,1.0,0.5,0.3333333333333333,1,1,1,1,False,2,True,False,False,False,False,False,1,11,21,Male,53.0,50+,White,Blue collar,ISTP
29,8,US0440,Missy,Huyopa,False,4,7,8,13,0.0,0.0,0.0,0.0,0,1,1,1,1,0.0,0.0,0.5,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Female,47.0,40-49,White,White collar,ESFJ
29,8,US0441,Jaclyn,Huyopa,False,2,2,5,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.5,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Female,25.0,25-29,White,White collar,ESFP
29,8,US0442,Natalie,Huyopa,False,0,3,3,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,1,11,21,Female,28.0,25-29,Asian,No collar,ESTP
29,9,US0433,Jeremy,Huyopa,True,3,13,18,40,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,False,2,False,False,False,False,False,False,2,10,24,Male,36.0,30-39,Black,Blue collar,ESTJ
29,9,US0434,Wes,Huyopa,False,1,3,3,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.8,0,0,0,0,False,2,False,False,False,False,False,False,2,10,24,Male,23.0,18-24,White,Blue collar,ISTP
29,9,US0435,Reed,Huyopa,False,1,2,3,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,False,2,False,False,False,False,False,False,2,10,24,Male,31.0,30-39,White,No collar,ENTJ
29,9,US0436,Alec,Huyopa,False,1,1,2,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.6,0,0,0,0,False,2,False,False,False,False,False,False,2,10,24,Male,22.0,18-24,White,No collar,ISFP
29,9,US0437,Jon,Huyopa,False,7,12,15,26,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.5,0,0,0,0,False,2,True,False,False,False,False,False,2,10,24,Male,26.0,25-29,White,White collar,ESFP
29,9,US0438,Baylor,Huyopa,False,3,4,4,18,0.0,0.0,0.0,0.0,5,5,5,15,5,1.0,1.0,0.5,0.8333333333333334,0,0,0,0,True,2,False,False,False,False,False,False,2,10,24,Female,20.0,18-24,White,No collar,ESFP
29,9,US0439,Keith,Huyopa,False,1,7,9,26,0.0,0.0,0.0,0.0,0,0,2,3,2,0.0,0.0,0.5,0.25,0,1,1,1,False,2,True,False,False,False,False,False,2,10,24,Male,53.0,50+,White,Blue collar,ISTP
29,9,US0440,Missy,Huyopa,False,3,7,10,16,0.0,0.0,0.0,0.0,0,0,1,1,1,1.0,1.0,0.5,0.75,0,0,0,0,False,2,False,False,False,False,False,False,2,10,24,Female,47.0,40-49,White,White collar,ESFJ
29,9,US0441,Jaclyn,Huyopa,False,3,5,5,10,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.5714285714285714,0,0,0,0,False,2,False,False,False,False,False,False,2,10,24,Female,25.0,25-29,White,White collar,ESFP
29,9,US0442,Natalie,Huyopa,False,1,1,4,11,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,2,10,24,Female,28.0,25-29,Asian,No collar,ESTP
29,10,US0434,Wes,Huyopa,True,1,2,4,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,2,9,26,Male,23.0,18-24,White,Blue collar,ISTP
29,10,US0435,Reed,Huyopa,False,3,4,5,10,0.0,0.0,0.0,0.0,3,3,3,3,1,1.0,0.5,0.5,0.3333333333333333,0,0,0,0,True,2,False,False,False,False,False,False,2,9,26,Male,31.0,30-39,White,No collar,ENTJ
29,10,US0436,Alec,Huyopa,False,0,1,1,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0,0,False,2,False,False,False,False,False,False,2,9,26,Male,22.0,18-24,White,No collar,ISFP
29,10,US0437,Jon,Huyopa,False,5,12,17,31,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.6,0,0,0,0,False,2,True,False,False,False,False,False,2,9,26,Male,26.0,25-29,White,White collar,ESFP
29,10,US0438,Baylor,Huyopa,False,2,5,6,20,0.0,0.0,0.0,0.0,0,5,5,15,5,1.0,1.0,1.0,0.8571428571428571,1,1,1,1,False,2,False,False,False,False,False,False,2,9,26,Female,20.0,18-24,White,No collar,ESFP
29,10,US0439,Keith,Huyopa,False,4,5,11,30,0.0,0.0,0.0,0.0,2,2,2,5,3,0.0,0.0,0.0,0.2,0,0,1,1,False,2,True,False,False,False,False,False,2,9,26,Male,53.0,50+,White,Blue collar,ISTP
29,10,US0440,Missy,Huyopa,False,2,5,9,18,0.0,0.0,0.0,0.0,0,0,0,1,1,1.0,1.0,1.0,0.8,0,0,0,0,False,2,False,False,False,False,False,False,2,9,26,Female,47.0,40-49,White,White collar,ESFJ
29,10,US0441,Jaclyn,Huyopa,False,0,3,5,10,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.625,0,0,0,0,False,2,False,False,False,False,False,False,2,9,26,Female,25.0,25-29,White,White collar,ESFP
29,10,US0442,Natalie,Huyopa,False,1,2,2,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.5,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,2,9,26,Female,28.0,25-29,Asian,No collar,ESTP
29,11,US0435,Reed,Huyopa,True,7,10,11,17,0.0,0.0,0.0,0.0,0,3,3,3,1,0.0,0.5,0.3333333333333333,0.25,1,1,1,1,False,2,False,False,False,False,False,False,1,8,29,Male,31.0,30-39,White,No collar,ENTJ
29,11,US0436,Alec,Huyopa,False,1,1,2,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.42857142857142855,0,0,0,0,False,2,False,False,False,False,False,False,1,8,29,Male,22.0,18-24,White,No collar,ISFP
29,11,US0437,Jon,Huyopa,False,2,7,14,33,0.0,0.0,0.0,0.0,4,4,4,4,1,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,1,8,29,Male,26.0,25-29,White,White collar,ESFP
29,11,US0438,Baylor,Huyopa,False,1,3,6,21,0.0,0.0,0.0,0.0,0,0,5,15,5,0.0,0.5,0.6666666666666666,0.75,0,1,1,1,False,2,False,False,False,False,False,False,1,8,29,Female,20.0,18-24,White,No collar,ESFP
29,11,US0439,Keith,Huyopa,False,2,6,7,32,0.0,0.0,0.0,0.0,3,5,5,8,4,0.0,0.0,0.0,0.16666666666666666,0,0,0,1,True,2,False,False,False,False,False,False,1,8,29,Male,53.0,50+,White,Blue collar,ISTP
29,11,US0440,Missy,Huyopa,False,1,3,6,19,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.5,0.6666666666666666,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,1,8,29,Female,47.0,40-49,White,White collar,ESFJ
29,11,US0441,Jaclyn,Huyopa,False,1,1,4,11,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,1,8,29,Female,25.0,25-29,White,White collar,ESFP
29,11,US0442,Natalie,Huyopa,False,6,7,8,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.5,0,0,0,0,False,2,True,False,False,False,False,False,1,8,29,Female,28.0,25-29,Asian,No collar,ESTP
29,12,US0436,Alec,Huyopa,True,2,3,3,15,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.3333333333333333,0.5,0,0,0,0,False,2,False,False,False,False,False,False,2,7,32,Male,22.0,18-24,White,No collar,ISFP
29,12,US0437,Jon,Huyopa,False,9,11,16,42,0.0,0.0,0.0,0.0,0,4,4,4,1,1.0,1.0,1.0,0.7142857142857143,0,0,0,0,True,2,True,False,False,False,False,False,2,7,32,Male,26.0,25-29,White,White collar,ESFP
29,12,US0438,Baylor,Huyopa,False,2,3,5,23,0.0,0.0,0.0,0.0,0,0,0,15,5,1.0,0.5,0.6666666666666666,0.7777777777777778,0,0,1,1,False,2,False,False,False,False,False,False,2,7,32,Female,20.0,18-24,White,No collar,ESFP
29,12,US0439,Keith,Huyopa,False,1,3,7,33,0.0,0.0,0.0,0.0,0,3,5,8,4,1.0,0.5,0.3333333333333333,0.2857142857142857,1,1,1,2,False,2,False,False,False,False,False,False,2,7,32,Male,53.0,50+,White,Blue collar,ISTP
29,12,US0440,Missy,Huyopa,False,3,4,6,22,0.0,0.0,0.0,0.0,1,1,1,2,2,1.0,0.5,0.6666666666666666,0.7142857142857143,1,1,1,1,False,2,False,False,False,False,False,False,2,7,32,Female,47.0,40-49,White,White collar,ESFJ
29,12,US0441,Jaclyn,Huyopa,False,8,9,9,19,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.7,0,0,0,0,False,2,False,False,False,False,False,False,2,7,32,Female,25.0,25-29,White,White collar,ESFP
29,12,US0442,Natalie,Huyopa,False,5,11,12,23,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.5,0.3333333333333333,0.6,0,0,0,0,False,2,True,False,False,False,False,False,2,7,32,Female,28.0,25-29,Asian,No collar,ESTP
29,13,US0437,Jon,Huyopa,True,8,17,19,50,0.0,0.0,0.0,0.0,0,0,4,4,1,0.0,0.5,0.6666666666666666,0.625,1,1,1,1,False,2,True,False,False,False,False,False,2,6,35,Male,26.0,25-29,White,White collar,ESFP
29,13,US0438,Baylor,Huyopa,False,5,7,8,28,0.0,0.0,0.0,0.0,0,0,0,15,5,1.0,1.0,0.6666666666666666,0.8,0,0,0,1,False,2,False,False,False,False,False,False,2,6,35,Female,20.0,18-24,White,No collar,ESFP
29,13,US0439,Keith,Huyopa,False,2,3,5,35,0.0,0.0,0.0,0.0,3,3,6,11,5,1.0,1.0,0.6666666666666666,0.375,0,1,1,2,False,2,False,False,False,False,False,False,2,6,35,Male,53.0,50+,White,Blue collar,ISTP
29,13,US0440,Missy,Huyopa,False,1,4,5,23,0.0,0.0,0.0,0.0,0,1,1,2,2,1.0,1.0,0.6666666666666666,0.75,0,1,1,1,False,2,False,False,False,False,False,False,2,6,35,Female,47.0,40-49,White,White collar,ESFJ
29,13,US0441,Jaclyn,Huyopa,False,3,11,12,22,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.6363636363636364,0,0,0,0,False,2,False,False,False,False,False,False,2,6,35,Female,25.0,25-29,White,White collar,ESFP
29,13,US0442,Natalie,Huyopa,False,10,15,21,33,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,1,1,1,1,True,2,True,False,False,False,False,False,2,6,35,Female,28.0,25-29,Asian,No collar,ESTP
29,14,US0438,Baylor,Huyopa,True,6,11,13,34,0.0,0.0,0.0,0.0,0,0,0,15,5,0.5,0.6666666666666666,0.75,0.75,0,0,0,1,False,2,False,False,False,False,False,False,1,5,37,Female,20.0,18-24,White,No collar,ESFP
29,14,US0439,Keith,Huyopa,False,4,6,7,39,0.0,0.0,0.0,0.0,2,5,5,13,6,1.0,1.0,1.0,0.4444444444444444,0,0,1,2,True,2,False,False,False,False,False,False,1,5,37,Male,53.0,50+,White,Blue collar,ISTP
29,14,US0440,Missy,Huyopa,False,3,4,7,26,0.0,0.0,0.0,0.0,0,0,1,2,2,0.0,0.3333333333333333,0.5,0.6,0,0,1,1,False,2,False,False,False,False,False,False,1,5,37,Female,47.0,40-49,White,White collar,ESFJ
29,14,US0441,Jaclyn,Huyopa,False,2,5,13,24,0.0,0.0,0.0,0.0,3,3,3,3,1,0.0,0.0,0.3333333333333333,0.5833333333333334,0,0,0,0,False,2,False,False,False,False,False,False,1,5,37,Female,25.0,25-29,White,White collar,ESFP
29,14,US0442,Natalie,Huyopa,False,4,14,19,37,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,1,2,2,2,False,2,True,False,False,False,False,False,1,5,37,Female,28.0,25-29,Asian,No collar,ESTP
29,14,US0438,Baylor,Huyopa,False,6,11,13,34,0.0,0.0,0.0,0.0,0,0,0,15,5,0.5,0.6666666666666666,0.75,0.75,0,0,0,1,False,2,False,False,False,False,False,False,1,5,38,Female,20.0,18-24,White,No collar,ESFP
29,14,US0439,Keith,Huyopa,True,4,6,7,39,0.0,0.0,0.0,0.0,2,5,5,13,6,1.0,1.0,1.0,0.4444444444444444,0,0,1,2,False,2,False,False,False,False,False,False,1,5,38,Male,53.0,50+,White,Blue collar,ISTP
29,14,US0440,Missy,Huyopa,False,3,4,7,26,0.0,0.0,0.0,0.0,0,0,1,2,2,0.0,0.3333333333333333,0.5,0.6,0,0,1,1,False,2,False,False,False,False,False,False,1,5,38,Female,47.0,40-49,White,White collar,ESFJ
29,14,US0441,Jaclyn,Huyopa,False,2,5,13,24,0.0,0.0,0.0,0.0,3,3,3,3,1,0.0,0.0,0.3333333333333333,0.5833333333333334,0,0,0,0,True,2,False,False,False,False,False,False,1,5,38,Female,25.0,25-29,White,White collar,ESFP
29,14,US0442,Natalie,Huyopa,False,4,14,19,37,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,0.75,1,2,2,2,False,2,True,False,False,False,False,False,1,5,38,Female,28.0,25-29,Asian,No collar,ESTP
30,7,US0449,Kelly,Merica,True,1,4,7,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,2,12,19,Female,44.0,40-49,White,Blue collar,ISTJ
30,7,US0450,Hali,Merica,False,1,4,5,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.6666666666666666,0,0,0,0,False,2,False,False,False,False,False,False,2,12,19,Female,25.0,25-29,White,No collar,INFP
30,7,US0451,Joe,Merica,False,2,2,2,14,0.0,0.0,0.0,0.0,3,3,3,3,1,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,True,2,False,False,False,False,False,False,2,12,19,Male,25.0,25-29,White,White collar,ISFP
30,7,US0452,Jenn,Merica,False,2,6,10,26,0.0,0.0,0.0,0.0,0,0,0,2,1,0.0,1.0,1.0,1.0,0,0,0,0,False,2,True,False,False,False,False,False,2,12,19,Female,22.0,18-24,White,No collar,ESTP
30,7,US0453,Shirin,Merica,False,5,8,9,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0,0,False,2,False,False,False,False,False,False,2,12,19,Female,31.0,30-39,Asian,White collar,ENFP
30,7,US0454,Tyler,Merica,False,0,1,1,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0,0,False,2,False,False,False,False,False,False,2,12,19,Male,33.0,30-39,White,White collar,ENFP
30,7,US0455,Dan,Merica,False,1,2,4,11,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,2,False,False,False,False,False,False,2,12,19,Male,47.0,40-49,White,Blue collar,ESTJ
